entity_head	relation	entity_tail
4991	3	16897
4991	3	16980
4991	3	16840
4991	3	17209
4991	3	16821
4991	3	16813
4991	3	16934
4991	3	17359
4991	3	16914
4991	3	16840
4991	3	16859
4991	3	16807
4991	3	17089
4991	3	17040
4991	3	16816
4991	3	16802
4991	3	16817
4991	3	16800
4991	3	16793
9439	3	16813
9439	3	16832
9439	3	17112
9439	3	17298
9439	3	16806
9439	3	17351
9439	3	16931
9439	3	17188
9439	3	16897
9439	3	16980
9439	3	16840
9439	3	17209
9439	3	16821
9439	3	16813
9439	3	16934
9439	3	17359
9439	3	16914
9439	3	16840
9439	3	16859
9439	3	16807
9439	3	17089
9439	3	17040
9439	3	16816
9439	3	16802
9439	3	16817
9439	3	16800
9439	3	16793
10044	3	16813
10044	3	16832
10044	3	17112
10044	3	17298
10044	3	16806
10044	3	17351
10044	3	16931
10044	3	17188
10044	3	16897
10044	3	16980
10044	3	16840
10044	3	17209
10044	3	16821
10044	3	16813
10044	3	16934
10044	3	17359
10044	3	16914
10044	3	16840
10044	3	16859
10044	3	16807
10044	3	17089
10044	3	17040
10044	3	16816
10044	3	16802
10044	3	16817
10044	3	16800
10044	3	16793
1530	3	16967
1530	3	16980
1530	3	17036
1530	3	16961
1530	3	17001
1530	3	16931
1530	3	16813
1530	3	17243
1530	3	16832
1530	3	16848
1530	3	16800
1530	3	16827
1530	3	17479
1530	3	16821
1530	3	16897
1530	3	17370
1530	3	17112
1530	3	17281
1530	3	16796
1530	3	17359
1530	3	16813
1539	3	16967
1539	3	16980
1539	3	17036
1539	3	16961
1539	3	17001
1539	3	16931
1539	3	16813
1539	3	17243
1539	3	16832
1539	3	16848
1539	3	16800
1539	3	16827
1539	3	17479
1539	3	16821
1539	3	16897
1539	3	17370
1539	3	17112
1539	3	17281
1539	3	16796
1539	3	17359
1539	3	16813
1553	3	16967
1553	3	16980
1553	3	17036
1553	3	16961
1553	3	17001
1553	3	16931
1553	3	16813
1553	3	17243
1553	3	16832
1553	3	16848
1553	3	16800
1553	3	16827
1553	3	17479
1553	3	16821
1553	3	16897
1553	3	17370
1553	3	17112
1553	3	17281
1553	3	16796
1553	3	17359
1553	3	16813
5976	3	16967
5976	3	16980
5976	3	17036
5976	3	16961
5976	3	17001
5976	3	16931
5976	3	16813
5976	3	17243
5976	3	16832
5976	3	16848
5976	3	16800
5976	3	16827
5976	3	17479
5976	3	16821
5976	3	16897
5976	3	17370
5976	3	17112
5976	3	17281
5976	3	16796
5976	3	17359
5976	3	16813
5978	3	16967
5978	3	16980
5978	3	17036
5978	3	16961
5978	3	17001
5978	3	16931
5978	3	16813
5978	3	17243
5978	3	16832
5978	3	16848
5978	3	16800
5978	3	16827
5978	3	17479
5978	3	16821
5978	3	16897
5978	3	17370
5978	3	17112
5978	3	17281
5978	3	16796
5978	3	17359
5978	3	16813
6531	3	16967
6531	3	16980
6531	3	17036
6531	3	16961
6531	3	17001
6531	3	16931
6531	3	16813
6531	3	17243
6531	3	16832
6531	3	16848
6531	3	16800
6531	3	16827
6531	3	17479
6531	3	16821
6531	3	16897
6531	3	17370
6531	3	17112
6531	3	17281
6531	3	16796
6531	3	17359
6531	3	16813
11392	3	16967
11392	3	16980
11392	3	17036
11392	3	16961
11392	3	17001
11392	3	16931
11392	3	16813
11392	3	17243
11392	3	16832
11392	3	16848
11392	3	16800
11392	3	16827
11392	3	17479
11392	3	16821
11392	3	16897
11392	3	17370
11392	3	17112
11392	3	17281
11392	3	16796
11392	3	17359
11392	3	16813
1531	3	17298
1531	3	16850
1531	3	17351
1531	3	16967
1531	3	16806
1531	3	16820
1531	3	16842
1531	3	16985
1531	3	17467
1531	3	16832
1531	3	16921
1531	3	16817
1531	3	16985
1531	3	17112
1531	3	16834
1531	3	16813
1531	3	16804
1531	3	16835
1531	3	17267
1531	3	16836
1670	3	17298
1670	3	16850
1670	3	17351
1670	3	16967
1670	3	16806
1670	3	16820
1670	3	16842
1670	3	16985
1670	3	17467
1670	3	16832
1670	3	16921
1670	3	16817
1670	3	16985
1670	3	17112
1670	3	16834
1670	3	16813
1670	3	16804
1670	3	16835
1670	3	17267
1670	3	16836
8083	3	17298
8083	3	16850
8083	3	17351
8083	3	16967
8083	3	16806
8083	3	16820
8083	3	16842
8083	3	16985
8083	3	17467
8083	3	16832
8083	3	16921
8083	3	16817
8083	3	16985
8083	3	17112
8083	3	16834
8083	3	16813
8083	3	16804
8083	3	16835
8083	3	17267
8083	3	16836
8088	3	17298
8088	3	16850
8088	3	17351
8088	3	16967
8088	3	16806
8088	3	16820
8088	3	16842
8088	3	16985
8088	3	17467
8088	3	16832
8088	3	16921
8088	3	16817
8088	3	16985
8088	3	17112
8088	3	16834
8088	3	16813
8088	3	16804
8088	3	16835
8088	3	17267
8088	3	16836
8111	3	17298
8111	3	16850
8111	3	17351
8111	3	16967
8111	3	16806
8111	3	16820
8111	3	16842
8111	3	16985
8111	3	17467
8111	3	16832
8111	3	16921
8111	3	16817
8111	3	16985
8111	3	17112
8111	3	16834
8111	3	16813
8111	3	16804
8111	3	16835
8111	3	17267
8111	3	16836
8114	3	17298
8114	3	16850
8114	3	17351
8114	3	16967
8114	3	16806
8114	3	16820
8114	3	16842
8114	3	16985
8114	3	17467
8114	3	16832
8114	3	16921
8114	3	16817
8114	3	16985
8114	3	17112
8114	3	16834
8114	3	16813
8114	3	16804
8114	3	16835
8114	3	17267
8114	3	16836
8300	3	17298
8300	3	16850
8300	3	17351
8300	3	16967
8300	3	16806
8300	3	16820
8300	3	16842
8300	3	16985
8300	3	17467
8300	3	16832
8300	3	16921
8300	3	16817
8300	3	16985
8300	3	17112
8300	3	16834
8300	3	16813
8300	3	16804
8300	3	16835
8300	3	17267
8300	3	16836
9454	3	17298
9454	3	16850
9454	3	17351
9454	3	16967
9454	3	16806
9454	3	16820
9454	3	16842
9454	3	16985
9454	3	17467
9454	3	16832
9454	3	16921
9454	3	16817
9454	3	16985
9454	3	17112
9454	3	16834
9454	3	16813
9454	3	16804
9454	3	16835
9454	3	17267
9454	3	16836
9719	3	17298
9719	3	16850
9719	3	17351
9719	3	16967
9719	3	16806
9719	3	16820
9719	3	16842
9719	3	16985
9719	3	17467
9719	3	16832
9719	3	16921
9719	3	16817
9719	3	16985
9719	3	17112
9719	3	16834
9719	3	16813
9719	3	16804
9719	3	16835
9719	3	17267
9719	3	16836
1535	3	16967
1535	3	17298
1535	3	16832
1535	3	16931
1535	3	16806
1535	3	16842
1535	3	16914
1535	3	16813
1535	3	16807
1535	3	16821
1535	3	16980
1535	3	17188
1535	3	17040
1535	3	16934
1535	3	17009
1535	3	17112
1535	3	16850
1535	3	17188
1535	3	17353
1535	3	16897
1535	3	16835
1535	3	16813
1535	3	17036
1535	3	17370
1535	3	17359
1535	3	16964
1535	3	17188
1535	3	17467
1536	3	16807
1536	3	17301
1536	3	17298
1536	3	17040
1536	3	16850
1536	3	16985
1536	3	16806
1536	3	17351
1536	3	16985
1536	3	17020
1536	3	16842
1536	3	17222
1536	3	17023
1536	3	16817
1536	3	17186
10568	3	16807
10568	3	17301
10568	3	17298
10568	3	17040
10568	3	16850
10568	3	16985
10568	3	16806
10568	3	17351
10568	3	16985
10568	3	17020
10568	3	16842
10568	3	17222
10568	3	17023
10568	3	16817
10568	3	17186
1537	3	16967
1537	3	17351
1537	3	16914
1537	3	16806
1537	3	17040
1537	3	17188
1537	3	16840
1537	3	17298
1537	3	17089
1537	3	17112
1537	3	16964
1537	3	16931
1537	3	16934
1537	3	16832
1537	3	16983
1537	3	16817
1537	3	16859
1537	3	16897
1537	3	17023
1537	3	17245
1537	3	17009
1537	3	16807
1537	3	16840
1537	3	17265
1537	3	17188
1619	3	16967
1619	3	17351
1619	3	16914
1619	3	16806
1619	3	17040
1619	3	17188
1619	3	16840
1619	3	17298
1619	3	17089
1619	3	17112
1619	3	16964
1619	3	16931
1619	3	16934
1619	3	16832
1619	3	16983
1619	3	16817
1619	3	16859
1619	3	16897
1619	3	17023
1619	3	17245
1619	3	17009
1619	3	16807
1619	3	16840
1619	3	17265
1619	3	17188
3927	3	16967
3927	3	17351
3927	3	16914
3927	3	16806
3927	3	17040
3927	3	17188
3927	3	16840
3927	3	17298
3927	3	17089
3927	3	17112
3927	3	16964
3927	3	16931
3927	3	16934
3927	3	16832
3927	3	16983
3927	3	16817
3927	3	16859
3927	3	16897
3927	3	17023
3927	3	17245
3927	3	17009
3927	3	16807
3927	3	16840
3927	3	17265
3927	3	17188
1538	3	17151
1538	3	16795
1538	3	17267
1538	3	16942
1538	3	16790
1538	3	16856
1538	3	16866
1538	3	17194
1538	3	16799
1538	3	16830
1779	3	17151
1779	3	16795
1779	3	17267
1779	3	16942
1779	3	16790
1779	3	16856
1779	3	16866
1779	3	17194
1779	3	16799
1779	3	16830
1820	3	17151
1820	3	16795
1820	3	17267
1820	3	16942
1820	3	16790
1820	3	16856
1820	3	16866
1820	3	17194
1820	3	16799
1820	3	16830
9391	3	17151
9391	3	16795
9391	3	17267
9391	3	16942
9391	3	16790
9391	3	16856
9391	3	16866
9391	3	17194
9391	3	16799
9391	3	16830
9392	3	17151
9392	3	16795
9392	3	17267
9392	3	16942
9392	3	16790
9392	3	16856
9392	3	16866
9392	3	17194
9392	3	16799
9392	3	16830
9393	3	17151
9393	3	16795
9393	3	17267
9393	3	16942
9393	3	16790
9393	3	16856
9393	3	16866
9393	3	17194
9393	3	16799
9393	3	16830
9409	3	17151
9409	3	16795
9409	3	17267
9409	3	16942
9409	3	16790
9409	3	16856
9409	3	16866
9409	3	17194
9409	3	16799
9409	3	16830
9416	3	17151
9416	3	16795
9416	3	17267
9416	3	16942
9416	3	16790
9416	3	16856
9416	3	16866
9416	3	17194
9416	3	16799
9416	3	16830
10404	3	17151
10404	3	16795
10404	3	17267
10404	3	16942
10404	3	16790
10404	3	16856
10404	3	16866
10404	3	17194
10404	3	16799
10404	3	16830
12066	3	17151
12066	3	16795
12066	3	17267
12066	3	16942
12066	3	16790
12066	3	16856
12066	3	16866
12066	3	17194
12066	3	16799
12066	3	16830
12067	3	17151
12067	3	16795
12067	3	17267
12067	3	16942
12067	3	16790
12067	3	16856
12067	3	16866
12067	3	17194
12067	3	16799
12067	3	16830
12143	3	17151
12143	3	16795
12143	3	17267
12143	3	16942
12143	3	16790
12143	3	16856
12143	3	16866
12143	3	17194
12143	3	16799
12143	3	16830
1544	3	17040
1544	3	16964
1544	3	17298
1544	3	16806
1544	3	16807
1544	3	17351
1544	3	17023
1544	3	16851
1544	3	16850
1544	3	16851
1544	3	17100
1544	3	16789
1544	3	16914
1544	3	17222
1544	3	16985
1544	3	16842
1544	3	17329
1544	3	17424
1546	3	16850
1546	3	17298
1546	3	16838
1546	3	16834
1546	3	16836
1546	3	17267
1546	3	16921
1546	3	16902
1546	3	16889
1546	3	16820
1546	3	17351
1546	3	16967
1546	3	16799
1546	3	16806
1546	3	16803
1546	3	17467
1546	3	17474
1546	3	16842
1546	3	16800
1546	3	16921
4751	3	16850
4751	3	17298
4751	3	16838
4751	3	16834
4751	3	16836
4751	3	17267
4751	3	16921
4751	3	16902
4751	3	16889
4751	3	16820
4751	3	17351
4751	3	16967
4751	3	16799
4751	3	16806
4751	3	16803
4751	3	17467
4751	3	17474
4751	3	16842
4751	3	16800
4751	3	16921
4842	3	16850
4842	3	17298
4842	3	16838
4842	3	16834
4842	3	16836
4842	3	17267
4842	3	16921
4842	3	16902
4842	3	16889
4842	3	16820
4842	3	17351
4842	3	16967
4842	3	16799
4842	3	16806
4842	3	16803
4842	3	17467
4842	3	17474
4842	3	16842
4842	3	16800
4842	3	16921
1547	3	16834
1547	3	17298
1547	3	17348
1547	3	16890
1547	3	16939
1547	3	16967
1547	3	17389
1547	3	17040
1547	3	17359
1547	3	17168
1547	3	17488
1547	3	16837
1547	3	16840
1547	3	16969
1547	3	17281
1547	3	16832
1547	3	16807
1547	3	17271
1547	3	17273
1547	3	16806
1547	3	16942
1547	3	17389
1547	3	17041
1547	3	17436
1547	3	17267
1547	3	16840
1547	3	16897
1547	3	17329
5983	3	16834
5983	3	17298
5983	3	17348
5983	3	16890
5983	3	16939
5983	3	16967
5983	3	17389
5983	3	17040
5983	3	17359
5983	3	17168
5983	3	17488
5983	3	16837
5983	3	16840
5983	3	16969
5983	3	17281
5983	3	16832
5983	3	16807
5983	3	17271
5983	3	17273
5983	3	16806
5983	3	16942
5983	3	17389
5983	3	17041
5983	3	17436
5983	3	17267
5983	3	16840
5983	3	16897
5983	3	17329
5984	3	16834
5984	3	17298
5984	3	17348
5984	3	16890
5984	3	16939
5984	3	16967
5984	3	17389
5984	3	17040
5984	3	17359
5984	3	17168
5984	3	17488
5984	3	16837
5984	3	16840
5984	3	16969
5984	3	17281
5984	3	16832
5984	3	16807
5984	3	17271
5984	3	17273
5984	3	16806
5984	3	16942
5984	3	17389
5984	3	17041
5984	3	17436
5984	3	17267
5984	3	16840
5984	3	16897
5984	3	17329
5987	3	16834
5987	3	17298
5987	3	17348
5987	3	16890
5987	3	16939
5987	3	16967
5987	3	17389
5987	3	17040
5987	3	17359
5987	3	17168
5987	3	17488
5987	3	16837
5987	3	16840
5987	3	16969
5987	3	17281
5987	3	16832
5987	3	16807
5987	3	17271
5987	3	17273
5987	3	16806
5987	3	16942
5987	3	17389
5987	3	17041
5987	3	17436
5987	3	17267
5987	3	16840
5987	3	16897
5987	3	17329
11953	3	16834
11953	3	17298
11953	3	17348
11953	3	16890
11953	3	16939
11953	3	16967
11953	3	17389
11953	3	17040
11953	3	17359
11953	3	17168
11953	3	17488
11953	3	16837
11953	3	16840
11953	3	16969
11953	3	17281
11953	3	16832
11953	3	16807
11953	3	17271
11953	3	17273
11953	3	16806
11953	3	16942
11953	3	17389
11953	3	17041
11953	3	17436
11953	3	17267
11953	3	16840
11953	3	16897
11953	3	17329
12372	3	16834
12372	3	17298
12372	3	17348
12372	3	16890
12372	3	16939
12372	3	16967
12372	3	17389
12372	3	17040
12372	3	17359
12372	3	17168
12372	3	17488
12372	3	16837
12372	3	16840
12372	3	16969
12372	3	17281
12372	3	16832
12372	3	16807
12372	3	17271
12372	3	17273
12372	3	16806
12372	3	16942
12372	3	17389
12372	3	17041
12372	3	17436
12372	3	17267
12372	3	16840
12372	3	16897
12372	3	17329
1555	3	17356
1555	3	16823
1555	3	17449
1555	3	16806
1555	3	17351
1555	3	17040
1555	3	17001
1555	3	16964
1555	3	17023
1555	3	17363
1555	3	17298
1555	3	17001
1555	3	17124
1555	3	16789
1555	3	17168
1555	3	17355
1555	3	17044
1558	3	17267
1558	3	16803
1558	3	16834
1558	3	16807
1558	3	16803
1558	3	17298
1558	3	16889
1558	3	16836
1558	3	16799
1558	3	16838
1558	3	17474
1558	3	16850
1558	3	16967
1558	3	16830
1558	3	16906
1558	3	16795
1558	3	17467
3932	3	17267
3932	3	16803
3932	3	16834
3932	3	16807
3932	3	16803
3932	3	17298
3932	3	16889
3932	3	16836
3932	3	16799
3932	3	16838
3932	3	17474
3932	3	16850
3932	3	16967
3932	3	16830
3932	3	16906
3932	3	16795
3932	3	17467
4310	3	17267
4310	3	16803
4310	3	16834
4310	3	16807
4310	3	16803
4310	3	17298
4310	3	16889
4310	3	16836
4310	3	16799
4310	3	16838
4310	3	17474
4310	3	16850
4310	3	16967
4310	3	16830
4310	3	16906
4310	3	16795
4310	3	17467
4467	3	17267
4467	3	16803
4467	3	16834
4467	3	16807
4467	3	16803
4467	3	17298
4467	3	16889
4467	3	16836
4467	3	16799
4467	3	16838
4467	3	17474
4467	3	16850
4467	3	16967
4467	3	16830
4467	3	16906
4467	3	16795
4467	3	17467
8819	3	17267
8819	3	16803
8819	3	16834
8819	3	16807
8819	3	16803
8819	3	17298
8819	3	16889
8819	3	16836
8819	3	16799
8819	3	16838
8819	3	17474
8819	3	16850
8819	3	16967
8819	3	16830
8819	3	16906
8819	3	16795
8819	3	17467
8820	3	17267
8820	3	16803
8820	3	16834
8820	3	16807
8820	3	16803
8820	3	17298
8820	3	16889
8820	3	16836
8820	3	16799
8820	3	16838
8820	3	17474
8820	3	16850
8820	3	16967
8820	3	16830
8820	3	16906
8820	3	16795
8820	3	17467
8821	3	17267
8821	3	16803
8821	3	16834
8821	3	16807
8821	3	16803
8821	3	17298
8821	3	16889
8821	3	16836
8821	3	16799
8821	3	16838
8821	3	17474
8821	3	16850
8821	3	16967
8821	3	16830
8821	3	16906
8821	3	16795
8821	3	17467
8822	3	17267
8822	3	16803
8822	3	16834
8822	3	16807
8822	3	16803
8822	3	17298
8822	3	16889
8822	3	16836
8822	3	16799
8822	3	16838
8822	3	17474
8822	3	16850
8822	3	16967
8822	3	16830
8822	3	16906
8822	3	16795
8822	3	17467
8823	3	17267
8823	3	16803
8823	3	16834
8823	3	16807
8823	3	16803
8823	3	17298
8823	3	16889
8823	3	16836
8823	3	16799
8823	3	16838
8823	3	17474
8823	3	16850
8823	3	16967
8823	3	16830
8823	3	16906
8823	3	16795
8823	3	17467
8824	3	17267
8824	3	16803
8824	3	16834
8824	3	16807
8824	3	16803
8824	3	17298
8824	3	16889
8824	3	16836
8824	3	16799
8824	3	16838
8824	3	17474
8824	3	16850
8824	3	16967
8824	3	16830
8824	3	16906
8824	3	16795
8824	3	17467
8825	3	17267
8825	3	16803
8825	3	16834
8825	3	16807
8825	3	16803
8825	3	17298
8825	3	16889
8825	3	16836
8825	3	16799
8825	3	16838
8825	3	17474
8825	3	16850
8825	3	16967
8825	3	16830
8825	3	16906
8825	3	16795
8825	3	17467
11163	3	17267
11163	3	16803
11163	3	16834
11163	3	16807
11163	3	16803
11163	3	17298
11163	3	16889
11163	3	16836
11163	3	16799
11163	3	16838
11163	3	17474
11163	3	16850
11163	3	16967
11163	3	16830
11163	3	16906
11163	3	16795
11163	3	17467
11166	3	17267
11166	3	16803
11166	3	16834
11166	3	16807
11166	3	16803
11166	3	17298
11166	3	16889
11166	3	16836
11166	3	16799
11166	3	16838
11166	3	17474
11166	3	16850
11166	3	16967
11166	3	16830
11166	3	16906
11166	3	16795
11166	3	17467
11488	3	17267
11488	3	16803
11488	3	16834
11488	3	16807
11488	3	16803
11488	3	17298
11488	3	16889
11488	3	16836
11488	3	16799
11488	3	16838
11488	3	17474
11488	3	16850
11488	3	16967
11488	3	16830
11488	3	16906
11488	3	16795
11488	3	17467
11613	3	17267
11613	3	16803
11613	3	16834
11613	3	16807
11613	3	16803
11613	3	17298
11613	3	16889
11613	3	16836
11613	3	16799
11613	3	16838
11613	3	17474
11613	3	16850
11613	3	16967
11613	3	16830
11613	3	16906
11613	3	16795
11613	3	17467
1562	3	16788
1562	3	16807
1562	3	16967
1562	3	17186
1562	3	17102
1562	3	16806
1562	3	17257
1562	3	17298
1562	3	16805
1562	3	17222
1562	3	17287
1562	3	17359
1562	3	17281
1562	3	16934
1562	3	16985
1562	3	16832
1562	3	16821
1562	3	16850
1562	3	16802
1562	3	17171
1562	3	17440
1568	3	17341
1568	3	17267
1568	3	16830
1568	3	17341
1568	3	16799
1568	3	17341
1568	3	17146
1568	3	16790
2772	3	17341
2772	3	17267
2772	3	16830
2772	3	17341
2772	3	16799
2772	3	17341
2772	3	17146
2772	3	16790
2773	3	17341
2773	3	17267
2773	3	16830
2773	3	17341
2773	3	16799
2773	3	17341
2773	3	17146
2773	3	16790
2797	3	17341
2797	3	17267
2797	3	16830
2797	3	17341
2797	3	16799
2797	3	17341
2797	3	17146
2797	3	16790
2798	3	17341
2798	3	17267
2798	3	16830
2798	3	17341
2798	3	16799
2798	3	17341
2798	3	17146
2798	3	16790
2806	3	17341
2806	3	17267
2806	3	16830
2806	3	17341
2806	3	16799
2806	3	17341
2806	3	17146
2806	3	16790
7696	3	17341
7696	3	17267
7696	3	16830
7696	3	17341
7696	3	16799
7696	3	17341
7696	3	17146
7696	3	16790
7697	3	17341
7697	3	17267
7697	3	16830
7697	3	17341
7697	3	16799
7697	3	17341
7697	3	17146
7697	3	16790
7698	3	17341
7698	3	17267
7698	3	16830
7698	3	17341
7698	3	16799
7698	3	17341
7698	3	17146
7698	3	16790
7699	3	17341
7699	3	17267
7699	3	16830
7699	3	17341
7699	3	16799
7699	3	17341
7699	3	17146
7699	3	16790
7836	3	17341
7836	3	17267
7836	3	16830
7836	3	17341
7836	3	16799
7836	3	17341
7836	3	17146
7836	3	16790
1569	3	17209
1569	3	16840
1569	3	16832
1569	3	17188
1569	3	16897
1569	3	16840
1569	3	16806
1569	3	17112
1569	3	17187
1569	3	16881
1569	3	17467
1569	3	16807
1569	3	16834
1569	3	17273
1569	3	17188
1569	3	17109
1569	3	17351
1569	3	17188
1569	3	17109
1569	3	16802
1569	3	17156
1569	3	16840
1569	3	17298
1569	3	17116
1569	3	17187
1570	3	16806
1570	3	17040
1570	3	17329
1570	3	17023
1570	3	16964
1570	3	17351
1570	3	16823
1570	3	16985
1570	3	17298
1570	3	16914
1570	3	17071
1570	3	16961
1570	3	16931
1570	3	16807
1570	3	17370
1570	3	16985
1664	3	16806
1664	3	17040
1664	3	17329
1664	3	17023
1664	3	16964
1664	3	17351
1664	3	16823
1664	3	16985
1664	3	17298
1664	3	16914
1664	3	17071
1664	3	16961
1664	3	16931
1664	3	16807
1664	3	17370
1664	3	16985
9323	3	16806
9323	3	17040
9323	3	17329
9323	3	17023
9323	3	16964
9323	3	17351
9323	3	16823
9323	3	16985
9323	3	17298
9323	3	16914
9323	3	17071
9323	3	16961
9323	3	16931
9323	3	16807
9323	3	17370
9323	3	16985
11640	3	16806
11640	3	17040
11640	3	17329
11640	3	17023
11640	3	16964
11640	3	17351
11640	3	16823
11640	3	16985
11640	3	17298
11640	3	16914
11640	3	17071
11640	3	16961
11640	3	16931
11640	3	16807
11640	3	17370
11640	3	16985
1571	3	17281
1571	3	17359
1571	3	16825
1571	3	17351
1571	3	16842
1571	3	16821
1571	3	16807
1571	3	16961
1571	3	17298
1571	3	16967
1571	3	16931
1571	3	17019
1571	3	16819
1571	3	16874
4578	3	17281
4578	3	17359
4578	3	16825
4578	3	17351
4578	3	16842
4578	3	16821
4578	3	16807
4578	3	16961
4578	3	17298
4578	3	16967
4578	3	16931
4578	3	17019
4578	3	16819
4578	3	16874
4747	3	17281
4747	3	17359
4747	3	16825
4747	3	17351
4747	3	16842
4747	3	16821
4747	3	16807
4747	3	16961
4747	3	17298
4747	3	16967
4747	3	16931
4747	3	17019
4747	3	16819
4747	3	16874
4780	3	17281
4780	3	17359
4780	3	16825
4780	3	17351
4780	3	16842
4780	3	16821
4780	3	16807
4780	3	16961
4780	3	17298
4780	3	16967
4780	3	16931
4780	3	17019
4780	3	16819
4780	3	16874
11074	3	17281
11074	3	17359
11074	3	16825
11074	3	17351
11074	3	16842
11074	3	16821
11074	3	16807
11074	3	16961
11074	3	17298
11074	3	16967
11074	3	16931
11074	3	17019
11074	3	16819
11074	3	16874
1573	3	16810
1573	3	16789
1573	3	17472
1573	3	17131
1573	3	16796
1573	3	16958
1573	3	16961
1573	3	16788
1573	3	17040
1573	3	16807
1573	3	17374
1573	3	16806
4487	3	16810
4487	3	16789
4487	3	17472
4487	3	17131
4487	3	16796
4487	3	16958
4487	3	16961
4487	3	16788
4487	3	17040
4487	3	16807
4487	3	17374
4487	3	16806
4606	3	16810
4606	3	16789
4606	3	17472
4606	3	17131
4606	3	16796
4606	3	16958
4606	3	16961
4606	3	16788
4606	3	17040
4606	3	16807
4606	3	17374
4606	3	16806
10663	3	16810
10663	3	16789
10663	3	17472
10663	3	17131
10663	3	16796
10663	3	16958
10663	3	16961
10663	3	16788
10663	3	17040
10663	3	16807
10663	3	17374
10663	3	16806
12117	3	16810
12117	3	16789
12117	3	17472
12117	3	17131
12117	3	16796
12117	3	16958
12117	3	16961
12117	3	16788
12117	3	17040
12117	3	16807
12117	3	17374
12117	3	16806
1577	3	16819
1577	3	16807
1577	3	16806
1577	3	17257
1577	3	16967
1577	3	17186
1577	3	17102
1577	3	16985
1577	3	16793
1577	3	17222
1577	3	16934
1577	3	16802
1577	3	17298
1577	3	17432
1577	3	16985
1577	3	17112
1577	3	16840
1577	3	17287
1577	3	17351
1577	3	16836
1577	3	17327
1577	3	16832
1577	3	16850
1577	3	16852
1577	3	16805
1577	3	17171
1578	3	16819
1578	3	16807
1578	3	16806
1578	3	17257
1578	3	16967
1578	3	17186
1578	3	17102
1578	3	16985
1578	3	16793
1578	3	17222
1578	3	16934
1578	3	16802
1578	3	17298
1578	3	17432
1578	3	16985
1578	3	17112
1578	3	16840
1578	3	17287
1578	3	17351
1578	3	16836
1578	3	17327
1578	3	16832
1578	3	16850
1578	3	16852
1578	3	16805
1578	3	17171
1579	3	16798
1579	3	17146
1579	3	17145
1579	3	17267
1579	3	16953
1579	3	17341
1579	3	16920
1579	3	16799
1579	3	16830
1579	3	17362
1579	3	17341
1579	3	16934
1579	3	16807
2828	3	16798
2828	3	17146
2828	3	17145
2828	3	17267
2828	3	16953
2828	3	17341
2828	3	16920
2828	3	16799
2828	3	16830
2828	3	17362
2828	3	17341
2828	3	16934
2828	3	16807
2829	3	16798
2829	3	17146
2829	3	17145
2829	3	17267
2829	3	16953
2829	3	17341
2829	3	16920
2829	3	16799
2829	3	16830
2829	3	17362
2829	3	17341
2829	3	16934
2829	3	16807
2830	3	16798
2830	3	17146
2830	3	17145
2830	3	17267
2830	3	16953
2830	3	17341
2830	3	16920
2830	3	16799
2830	3	16830
2830	3	17362
2830	3	17341
2830	3	16934
2830	3	16807
5949	3	16798
5949	3	17146
5949	3	17145
5949	3	17267
5949	3	16953
5949	3	17341
5949	3	16920
5949	3	16799
5949	3	16830
5949	3	17362
5949	3	17341
5949	3	16934
5949	3	16807
5950	3	16798
5950	3	17146
5950	3	17145
5950	3	17267
5950	3	16953
5950	3	17341
5950	3	16920
5950	3	16799
5950	3	16830
5950	3	17362
5950	3	17341
5950	3	16934
5950	3	16807
5951	3	16798
5951	3	17146
5951	3	17145
5951	3	17267
5951	3	16953
5951	3	17341
5951	3	16920
5951	3	16799
5951	3	16830
5951	3	17362
5951	3	17341
5951	3	16934
5951	3	16807
5952	3	16798
5952	3	17146
5952	3	17145
5952	3	17267
5952	3	16953
5952	3	17341
5952	3	16920
5952	3	16799
5952	3	16830
5952	3	17362
5952	3	17341
5952	3	16934
5952	3	16807
5953	3	16798
5953	3	17146
5953	3	17145
5953	3	17267
5953	3	16953
5953	3	17341
5953	3	16920
5953	3	16799
5953	3	16830
5953	3	17362
5953	3	17341
5953	3	16934
5953	3	16807
5954	3	16798
5954	3	17146
5954	3	17145
5954	3	17267
5954	3	16953
5954	3	17341
5954	3	16920
5954	3	16799
5954	3	16830
5954	3	17362
5954	3	17341
5954	3	16934
5954	3	16807
5955	3	16798
5955	3	17146
5955	3	17145
5955	3	17267
5955	3	16953
5955	3	17341
5955	3	16920
5955	3	16799
5955	3	16830
5955	3	17362
5955	3	17341
5955	3	16934
5955	3	16807
7396	3	16798
7396	3	17146
7396	3	17145
7396	3	17267
7396	3	16953
7396	3	17341
7396	3	16920
7396	3	16799
7396	3	16830
7396	3	17362
7396	3	17341
7396	3	16934
7396	3	16807
1580	3	17146
1580	3	17267
1580	3	16795
1580	3	16799
1580	3	16856
1580	3	17404
1580	3	16837
1580	3	16807
1580	3	16836
1580	3	16826
1580	3	16866
1580	3	16790
1580	3	16924
1580	3	16830
1585	3	17146
1585	3	17267
1585	3	16795
1585	3	16799
1585	3	16856
1585	3	17404
1585	3	16837
1585	3	16807
1585	3	16836
1585	3	16826
1585	3	16866
1585	3	16790
1585	3	16924
1585	3	16830
1632	3	17146
1632	3	17267
1632	3	16795
1632	3	16799
1632	3	16856
1632	3	17404
1632	3	16837
1632	3	16807
1632	3	16836
1632	3	16826
1632	3	16866
1632	3	16790
1632	3	16924
