eid	pid	name	entity
1452	2076	Blue_Velvet_(film)	http://dbpedia.org/resource/Blue_Velvet_(film)
1453	2314	Beloved_(film)	http://dbpedia.org/resource/Beloved_(film)
1454	569	Little_Big_League	http://dbpedia.org/resource/Little_Big_League
1455	249	Immortal_Beloved_(film)	http://dbpedia.org/resource/Immortal_Beloved_(film)
1456	628	Primal_Fear_(film)	http://dbpedia.org/resource/Primal_Fear_(film)
1457	1171	Bob_Roberts	http://dbpedia.org/resource/Bob_Roberts
1458	1513	Romy_and_Michele's_High_School_Reunion	http://dbpedia.org/resource/Romy_and_Michele's_High_School_Reunion
1459	3368	The_Big_Country	http://dbpedia.org/resource/The_Big_Country
1460	2096	Sleeping_Beauty_(1959_film)	http://dbpedia.org/resource/Sleeping_Beauty_(1959_film)
1461	508	Philadelphia_(film)	http://dbpedia.org/resource/Philadelphia_(film)
1462	858	Godfather_(1991_film)	http://dbpedia.org/resource/Godfather_(1991_film)
1463	1027	Robin_Hood:_Prince_of_Thieves	http://dbpedia.org/resource/Robin_Hood:_Prince_of_Thieves
1464	935	The_Band_Wagon	http://dbpedia.org/resource/The_Band_Wagon
1465	1746	Senseless	http://dbpedia.org/resource/Senseless
1466	2456	The_Fly_II	http://dbpedia.org/resource/The_Fly_II
1467	1859	Taste_of_Cherry	http://dbpedia.org/resource/Taste_of_Cherry
1468	14	Nixon_(film)	http://dbpedia.org/resource/Nixon_(film)
1469	1875	Clockwatchers	http://dbpedia.org/resource/Clockwatchers
1470	3269	Forever_Young_(1992_film)	http://dbpedia.org/resource/Forever_Young_(1992_film)
1471	346	Backbeat_(film)	http://dbpedia.org/resource/Backbeat_(film)
1472	2807	Universal_Soldier:_The_Return	http://dbpedia.org/resource/Universal_Soldier:_The_Return
1473	2568	The_Mod_Squad_(film)	http://dbpedia.org/resource/The_Mod_Squad_(film)
1474	1633	Ulee's_Gold	http://dbpedia.org/resource/Ulee's_Gold
1475	100	City_Hall_(film)	http://dbpedia.org/resource/City_Hall_(film)
1476	2919	The_Year_of_Living_Dangerously_(film)	http://dbpedia.org/resource/The_Year_of_Living_Dangerously_(film)
1477	3225	Down_to_You	http://dbpedia.org/resource/Down_to_You
1478	23	Assassins_(film)	http://dbpedia.org/resource/Assassins_(film)
1479	3386	JFK_(film)	http://dbpedia.org/resource/JFK_(film)
1480	955	Bringing_Up_Baby	http://dbpedia.org/resource/Bringing_Up_Baby
1481	3827	Space_Cowboys	http://dbpedia.org/resource/Space_Cowboys
1482	2707	Arlington_Road	http://dbpedia.org/resource/Arlington_Road
1483	3679	The_Decline_of_Western_Civilization_III	http://dbpedia.org/resource/The_Decline_of_Western_Civilization_III
1484	500	Mrs._Doubtfire	http://dbpedia.org/resource/Mrs._Doubtfire
1485	2430	Mighty_Joe_Young_(1949_film)	http://dbpedia.org/resource/Mighty_Joe_Young_(1949_film)
1486	3044	Dead_Again	http://dbpedia.org/resource/Dead_Again
1487	936	Ninotchka	http://dbpedia.org/resource/Ninotchka
1488	2399	Santa_Claus:_The_Movie	http://dbpedia.org/resource/Santa_Claus:_The_Movie
1489	1310	Hype!	http://dbpedia.org/resource/Hype!
1490	1690	Alien:_Resurrection	http://dbpedia.org/resource/Alien:_Resurrection
1491	74	Bed_of_Roses_(1996_film)	http://dbpedia.org/resource/Bed_of_Roses_(1996_film)
1492	424	Blue_Chips	http://dbpedia.org/resource/Blue_Chips
1493	3137	The_Sea_Wolves	http://dbpedia.org/resource/The_Sea_Wolves
1494	2485	She's_All_That	http://dbpedia.org/resource/She's_All_That
1495	2271	Permanent_Midnight	http://dbpedia.org/resource/Permanent_Midnight
1496	2856	I_Saw_What_You_Did_(1988_film)	http://dbpedia.org/resource/I_Saw_What_You_Did_(1988_film)
1497	828	The_Adventures_of_Pinocchio_(1996_film)	http://dbpedia.org/resource/The_Adventures_of_Pinocchio_(1996_film)
1498	3328	Ghost_Dog:_The_Way_of_the_Samurai	http://dbpedia.org/resource/Ghost_Dog:_The_Way_of_the_Samurai
1499	2791	Airplane!	http://dbpedia.org/resource/Airplane!
1500	1252	Chinatown_(1974_film)	http://dbpedia.org/resource/Chinatown_(1974_film)
1501	2298	Strangeland_(film)	http://dbpedia.org/resource/Strangeland_(film)
1502	2597	Lost_in_Translation_(film)	http://dbpedia.org/resource/Lost_in_Translation_(film)
1503	1756	The_Prophecy_II	http://dbpedia.org/resource/The_Prophecy_II
1504	3424	Do_the_Right_Thing	http://dbpedia.org/resource/Do_the_Right_Thing
1505	291	Poison_Ivy_II:_Lily	http://dbpedia.org/resource/Poison_Ivy_II:_Lily
1506	1780	Ayn_Rand:_A_Sense_of_Life	http://dbpedia.org/resource/Ayn_Rand:_A_Sense_of_Life
1507	1994	Poltergeist_(film_series)	http://dbpedia.org/resource/Poltergeist_(film_series)
1508	2949	Dr._No_(film)	http://dbpedia.org/resource/Dr._No_(film)
1509	1889	Insomnia_(1997_film)	http://dbpedia.org/resource/Insomnia_(1997_film)
1510	1977	Friday_the_13th:_The_Final_Chapter	http://dbpedia.org/resource/Friday_the_13th:_The_Final_Chapter
1511	2119	Maximum_Overdrive	http://dbpedia.org/resource/Maximum_Overdrive
1512	1632	A_Smile_Like_Yours	http://dbpedia.org/resource/A_Smile_Like_Yours
1513	2940	Gilda_Live	http://dbpedia.org/resource/Gilda_Live
1514	2530	Beneath_the_Planet_of_the_Apes	http://dbpedia.org/resource/Beneath_the_Planet_of_the_Apes
1515	1926	Broadway_Melody_of_1938	http://dbpedia.org/resource/Broadway_Melody_of_1938
1516	2269	Indecent_Proposal	http://dbpedia.org/resource/Indecent_Proposal
1517	3504	Network_(film)	http://dbpedia.org/resource/Network_(film)
1518	125	Flirting_with_Disaster_(film)	http://dbpedia.org/resource/Flirting_with_Disaster_(film)
1519	2146	St._Elmo's_Fire_(film)	http://dbpedia.org/resource/St._Elmo's_Fire_(film)
1520	2859	Stop_Making_Sense	http://dbpedia.org/resource/Stop_Making_Sense
1521	1519	Broken_English_(1996_film)	http://dbpedia.org/resource/Broken_English_(1996_film)
1522	2638	The_Mummy's_Tomb	http://dbpedia.org/resource/The_Mummy's_Tomb
1523	1063	Johns_(film)	http://dbpedia.org/resource/Johns_(film)
1524	1333	The_Birds_(film)	http://dbpedia.org/resource/The_Birds_(film)
1525	3329	The_Year_My_Voice_Broke	http://dbpedia.org/resource/The_Year_My_Voice_Broke
1526	3344	Blood_Feast_(1972_film)	http://dbpedia.org/resource/Blood_Feast_(1972_film)
1527	369	Mrs._Parker_and_the_Vicious_Circle	http://dbpedia.org/resource/Mrs._Parker_and_the_Vicious_Circle
1528	513	Radioland_Murders	http://dbpedia.org/resource/Radioland_Murders
1529	3211	Evil_Angels_(film)	http://dbpedia.org/resource/Evil_Angels_(film)
1530	3035	Mister_Roberts_(1955_film)	http://dbpedia.org/resource/Mister_Roberts_(1955_film)
1531	3091	Kagemusha	http://dbpedia.org/resource/Kagemusha
1532	2117	Nineteen_Eighty-Four_(film)	http://dbpedia.org/resource/Nineteen_Eighty-Four_(film)
1533	206	Unzipped_(film)	http://dbpedia.org/resource/Unzipped_(film)
1534	3936	Phantom_of_the_Opera_(1943_film)	http://dbpedia.org/resource/Phantom_of_the_Opera_(1943_film)
1535	3417	The_Crimson_Pirate	http://dbpedia.org/resource/The_Crimson_Pirate
1536	3771	The_Golden_Voyage_of_Sinbad	http://dbpedia.org/resource/The_Golden_Voyage_of_Sinbad
1537	1554	The_Pillow_Book_(film)	http://dbpedia.org/resource/The_Pillow_Book_(film)
1538	3447	The_Good_Earth_(film)	http://dbpedia.org/resource/The_Good_Earth_(film)
1539	65	Bio-Dome	http://dbpedia.org/resource/Bio-Dome
1540	2457	Running_Scared_(1986_film)	http://dbpedia.org/resource/Running_Scared_(1986_film)
1541	1428	Angel_Baby_(1995_film)	http://dbpedia.org/resource/Angel_Baby_(1995_film)
1542	3839	Phantasm_IV:_Oblivion	http://dbpedia.org/resource/Phantasm_IV:_Oblivion
1543	3813	Interiors	http://dbpedia.org/resource/Interiors
1544	3591	Mr._Mom	http://dbpedia.org/resource/Mr._Mom
1545	3559	Limelight_(1952_film)	http://dbpedia.org/resource/Limelight_(1952_film)
1546	2256	Parasite_(film)	http://dbpedia.org/resource/Parasite_(film)
1547	541	Blade_Runner	http://dbpedia.org/resource/Blade_Runner
1548	227	Drop_Zone_(film)	http://dbpedia.org/resource/Drop_Zone_(film)
1549	1676	Starship_Troopers_(film)	http://dbpedia.org/resource/Starship_Troopers_(film)
1550	3492	The_Son_of_the_Sheik	http://dbpedia.org/resource/The_Son_of_the_Sheik
1551	2656	Tarantula_(film)	http://dbpedia.org/resource/Tarantula_(film)
1552	1672	The_Rainmaker_(1997_film)	http://dbpedia.org/resource/The_Rainmaker_(1997_film)
1553	1482	Van_Helsing_(film)	http://dbpedia.org/resource/Van_Helsing_(film)
1554	3489	Hook_(film)	http://dbpedia.org/resource/Hook_(film)
1555	3436	Dying_Young	http://dbpedia.org/resource/Dying_Young
1556	2064	Major_League_(film)	http://dbpedia.org/resource/Major_League_(film)
1557	3697	Predator_2	http://dbpedia.org/resource/Predator_2
1558	3204	The_Boys_from_Brazil_(film)	http://dbpedia.org/resource/The_Boys_from_Brazil_(film)
1559	1112	Palookaville_(film)	http://dbpedia.org/resource/Palookaville_(film)
1560	296	Pulp_Fiction	http://dbpedia.org/resource/Pulp_Fiction
1561	2123	All_Dogs_Go_to_Heaven	http://dbpedia.org/resource/All_Dogs_Go_to_Heaven
1562	496	What_Happened_Was	http://dbpedia.org/resource/What_Happened_Was
1563	2287	Them!	http://dbpedia.org/resource/Them!
1564	3792	Duel_in_the_Sun_(film)	http://dbpedia.org/resource/Duel_in_the_Sun_(film)
1565	996	Last_Man_Standing_(film)	http://dbpedia.org/resource/Last_Man_Standing_(film)
1566	2535	Earthquake_(film)	http://dbpedia.org/resource/Earthquake_(film)
1567	3520	How_to_Stuff_a_Wild_Bikini	http://dbpedia.org/resource/How_to_Stuff_a_Wild_Bikini
1568	3046	The_Incredibly_True_Adventure_of_Two_Girls_in_Love	http://dbpedia.org/resource/The_Incredibly_True_Adventure_of_Two_Girls_in_Love
1569	3830	Psycho_Beach_Party	http://dbpedia.org/resource/Psycho_Beach_Party
1570	3667	Rent-a-Cop_(film)	http://dbpedia.org/resource/Rent-a-Cop_(film)
1571	3654	The_Guns_of_Navarone_(film)	http://dbpedia.org/resource/The_Guns_of_Navarone_(film)
1572	3858	Cecil_B._Demented	http://dbpedia.org/resource/Cecil_B._Demented
1573	2013	The_Poseidon_Adventure_(1972_film)	http://dbpedia.org/resource/The_Poseidon_Adventure_(1972_film)
1574	2769	The_Yards	http://dbpedia.org/resource/The_Yards
1575	2307	One_Tough_Cop	http://dbpedia.org/resource/One_Tough_Cop
1576	1458	Touch_(1997_film)	http://dbpedia.org/resource/Touch_(1997_film)
1577	1459	Absolute_Power_(film)	http://dbpedia.org/resource/Absolute_Power_(film)
1578	568	Bhaji_on_the_Beach	http://dbpedia.org/resource/Bhaji_on_the_Beach
1579	122	Boomerang_(1992_film)	http://dbpedia.org/resource/Boomerang_(1992_film)
1580	831	Stonewall_(1995_film)	http://dbpedia.org/resource/Stonewall_(1995_film)
1581	1093	The_Doors_(film)	http://dbpedia.org/resource/The_Doors_(film)
1582	1508	Traveler	http://dbpedia.org/resource/Traveler
1583	577	Andre_(film)	http://dbpedia.org/resource/Andre_(film)
1584	178	Love_and_Human_Remains	http://dbpedia.org/resource/Love_and_Human_Remains
1585	1292	Being_There	http://dbpedia.org/resource/Being_There
1586	3048	Under_the_Rainbow	http://dbpedia.org/resource/Under_the_Rainbow
1587	1017	Swiss_Family_Robinson_(1960_film)	http://dbpedia.org/resource/Swiss_Family_Robinson_(1960_film)
1588	2416	Back_to_School	http://dbpedia.org/resource/Back_to_School
1589	2402	Rambo:_First_Blood_Part_II	http://dbpedia.org/resource/Rambo:_First_Blood_Part_II
1590	980	Yes,_Madam	http://dbpedia.org/resource/Yes,_Madam
1591	3853	The_Tic_Code	http://dbpedia.org/resource/The_Tic_Code
1592	2917	Body_Heat	http://dbpedia.org/resource/Body_Heat
1593	1313	Mad_Dog_Time	http://dbpedia.org/resource/Mad_Dog_Time
1594	1655	Phantoms_(film)	http://dbpedia.org/resource/Phantoms_(film)
1595	3043	Meatballs_4	http://dbpedia.org/resource/Meatballs_4
1596	3346	Color_Me_Blood_Red	http://dbpedia.org/resource/Color_Me_Blood_Red
1597	306	Three_Colors:_Red	http://dbpedia.org/resource/Three_Colors:_Red
1598	1950	In_the_Heat_of_the_Night_(film)	http://dbpedia.org/resource/In_the_Heat_of_the_Night_(film)
1599	3690	Porky's_Revenge!	http://dbpedia.org/resource/Porky's_Revenge!
1600	1125	The_Return_of_the_Pink_Panther	http://dbpedia.org/resource/The_Return_of_the_Pink_Panther
1601	2561	True_Crime_(1999_film)	http://dbpedia.org/resource/True_Crime_(1999_film)
1602	3206	Against_All_Odds_(film)	http://dbpedia.org/resource/Against_All_Odds_(film)
1603	1375	Star_Trek_III:_The_Search_for_Spock	http://dbpedia.org/resource/Star_Trek_III:_The_Search_for_Spock
1604	852	Tin_Cup	http://dbpedia.org/resource/Tin_Cup
1605	2648	Frankenstein_(1931_film)	http://dbpedia.org/resource/Frankenstein_(1931_film)
1606	848	The_Spitfire_Grill	http://dbpedia.org/resource/The_Spitfire_Grill
1607	7	Sabrina_(1995_film)	http://dbpedia.org/resource/Sabrina_(1995_film)
1608	862	Manny_&_Lo	http://dbpedia.org/resource/Manny_&_Lo
1609	3704	Mad_Max_Beyond_Thunderdome	http://dbpedia.org/resource/Mad_Max_Beyond_Thunderdome
1610	3912	A_Beautiful_Mind_(film)	http://dbpedia.org/resource/A_Beautiful_Mind_(film)
1611	1283	High_Noon_(2009_film)	http://dbpedia.org/resource/High_Noon_(2009_film)
1612	347	Bitter_Moon	http://dbpedia.org/resource/Bitter_Moon
1613	904	Rear_Window_(1998_film)	http://dbpedia.org/resource/Rear_Window_(1998_film)
1614	2047	The_Gnome-Mobile	http://dbpedia.org/resource/The_Gnome-Mobile
1615	1874	Still_Breathing	http://dbpedia.org/resource/Still_Breathing
1616	3083	All_About_My_Mother	http://dbpedia.org/resource/All_About_My_Mother
1617	2306	Holy_Man	http://dbpedia.org/resource/Holy_Man
1618	3068	Verdict_(film)	http://dbpedia.org/resource/Verdict_(film)
1619	2376	A_View_to_a_Kill	http://dbpedia.org/resource/A_View_to_a_Kill
1620	2527	Westworld	http://dbpedia.org/resource/Westworld
1621	2491	Simply_Irresistible_(film)	http://dbpedia.org/resource/Simply_Irresistible_(film)
1622	2661	It_Came_from_Outer_Space	http://dbpedia.org/resource/It_Came_from_Outer_Space
1623	2425	The_General_(1998_film)	http://dbpedia.org/resource/The_General_(1998_film)
1624	1591	Spawn_(film)	http://dbpedia.org/resource/Spawn_(film)
1625	3196	Stalag_17	http://dbpedia.org/resource/Stalag_17
1626	2367	King_Kong_(1976_film)	http://dbpedia.org/resource/King_Kong_(1976_film)
1627	556	The_War_Room	http://dbpedia.org/resource/The_War_Room
1628	1419	Walkabout_(film)	http://dbpedia.org/resource/Walkabout_(film)
1629	638	Jack_and_Sarah	http://dbpedia.org/resource/Jack_and_Sarah
1630	2818	Iron_Eagle_on_the_Attack	http://dbpedia.org/resource/Iron_Eagle_on_the_Attack
1631	2984	On_Any_Sunday	http://dbpedia.org/resource/On_Any_Sunday
1632	1611	My_Own_Private_Idaho	http://dbpedia.org/resource/My_Own_Private_Idaho
1633	1399	Marvin's_Room_(film)	http://dbpedia.org/resource/Marvin's_Room_(film)
1634	3319	Judy_Berlin	http://dbpedia.org/resource/Judy_Berlin
1635	1641	The_Full_Monty	http://dbpedia.org/resource/The_Full_Monty
1636	36	Dead_Man_Walking_(film)	http://dbpedia.org/resource/Dead_Man_Walking_(film)
1637	2729	Lolita_(1962_film)	http://dbpedia.org/resource/Lolita_(1962_film)
1638	751	Careful_(film)	http://dbpedia.org/resource/Careful_(film)
1639	87	Dunston_Checks_In	http://dbpedia.org/resource/Dunston_Checks_In
1640	2364	Godzilla_1985	http://dbpedia.org/resource/Godzilla_1985
1641	2330	Hands_on_a_Hard_Body:_The_Documentary	http://dbpedia.org/resource/Hands_on_a_Hard_Body:_The_Documentary
1642	2022	The_Last_Temptation_of_Christ_(film)	http://dbpedia.org/resource/The_Last_Temptation_of_Christ_(film)
1643	2697	My_Son_the_Fanatic_(film)	http://dbpedia.org/resource/My_Son_the_Fanatic_(film)
1644	2452	The_Gate_II:_Trespassers	http://dbpedia.org/resource/The_Gate_II:_Trespassers
1645	1285	Heathers	http://dbpedia.org/resource/Heathers
1646	1644	I_Know_What_You_Did_Last_Summer	http://dbpedia.org/resource/I_Know_What_You_Did_Last_Summer
1647	2080	Lady_and_the_Tramp	http://dbpedia.org/resource/Lady_and_the_Tramp
1648	1841	The_Gingerbread_Man_(film)	http://dbpedia.org/resource/The_Gingerbread_Man_(film)
1649	2877	Tommy	http://dbpedia.org/resource/Tommy
1650	927	Women_in_Love_(film)	http://dbpedia.org/resource/Women_in_Love_(film)
1651	394	Coldblooded_(film)	http://dbpedia.org/resource/Coldblooded_(film)
1652	334	Vanya_on_42nd_Street	http://dbpedia.org/resource/Vanya_on_42nd_Street
1653	1204	Lawrence_of_Arabia_(film)	http://dbpedia.org/resource/Lawrence_of_Arabia_(film)
1654	3464	Solar_Crisis_(film)	http://dbpedia.org/resource/Solar_Crisis_(film)
1655	3557	Jennifer_8	http://dbpedia.org/resource/Jennifer_8
1656	144	The_Brothers_McMullen	http://dbpedia.org/resource/The_Brothers_McMullen
1657	1061	Sleepers_(film)	http://dbpedia.org/resource/Sleepers_(film)
1658	1594	In_the_Company_of_Men	http://dbpedia.org/resource/In_the_Company_of_Men
1659	3625	Better_Living_Through_Circuitry	http://dbpedia.org/resource/Better_Living_Through_Circuitry
1660	213	Burnt_by_the_Sun	http://dbpedia.org/resource/Burnt_by_the_Sun
1661	611	Hellraiser:_Bloodline	http://dbpedia.org/resource/Hellraiser:_Bloodline
1662	2157	The_Chambermaid_on_the_Titanic	http://dbpedia.org/resource/The_Chambermaid_on_the_Titanic
1663	2093	Return_to_Oz	http://dbpedia.org/resource/Return_to_Oz
1664	539	Sleepless_in_Seattle	http://dbpedia.org/resource/Sleepless_in_Seattle
1665	1307	When_Harry_Met_Sally...	http://dbpedia.org/resource/When_Harry_Met_Sally...
1666	590	Dances_with_Wolves	http://dbpedia.org/resource/Dances_with_Wolves
1667	2891	Happy,_Texas_(film)	http://dbpedia.org/resource/Happy,_Texas_(film)
1668	3398	The_Muppets_Take_Manhattan	http://dbpedia.org/resource/The_Muppets_Take_Manhattan
1669	1054	Get_on_the_Bus	http://dbpedia.org/resource/Get_on_the_Bus
1670	3364	The_Asphalt_Jungle	http://dbpedia.org/resource/The_Asphalt_Jungle
1671	2341	Dancing_at_Lughnasa_(film)	http://dbpedia.org/resource/Dancing_at_Lughnasa_(film)
1672	613	Jane_Eyre_(1996_film)	http://dbpedia.org/resource/Jane_Eyre_(1996_film)
1673	3311	The_Man_from_Laramie	http://dbpedia.org/resource/The_Man_from_Laramie
1674	2699	Arachnophobia_(film)	http://dbpedia.org/resource/Arachnophobia_(film)
1675	384	Bad_Company_(1995_film)	http://dbpedia.org/resource/Bad_Company_(1995_film)
1676	837	Matilda_(1996_film)	http://dbpedia.org/resource/Matilda_(1996_film)
1677	2152	Air_Bud:_Golden_Receiver	http://dbpedia.org/resource/Air_Bud:_Golden_Receiver
1678	967	Outlaw_(2007_film)	http://dbpedia.org/resource/Outlaw_(2007_film)
1679	3807	Sinbad_and_the_Eye_of_the_Tiger	http://dbpedia.org/resource/Sinbad_and_the_Eye_of_the_Tiger
1680	3166	Brenda_Starr_(film)	http://dbpedia.org/resource/Brenda_Starr_(film)
1681	2162	The_NeverEnding_Story_II:_The_Next_Chapter	http://dbpedia.org/resource/The_NeverEnding_Story_II:_The_Next_Chapter
1682	1385	Under_Siege	http://dbpedia.org/resource/Under_Siege
1683	3112	'night,_Mother_(film)	http://dbpedia.org/resource/'night,_Mother_(film)
1684	3419	Something_for_Everyone	http://dbpedia.org/resource/Something_for_Everyone
1685	2264	We're_No_Angels_(1989_film)	http://dbpedia.org/resource/We're_No_Angels_(1989_film)
1686	3508	The_Outlaw_Josey_Wales	http://dbpedia.org/resource/The_Outlaw_Josey_Wales
1687	2188	54_(film)	http://dbpedia.org/resource/54_(film)
1688	2836	Outside_Providence_(film)	http://dbpedia.org/resource/Outside_Providence_(film)
1689	2613	Night_of_the_Comet	http://dbpedia.org/resource/Night_of_the_Comet
1690	1447	Gridlock'd	http://dbpedia.org/resource/Gridlock'd
1691	1042	That_Thing_You_Do!	http://dbpedia.org/resource/That_Thing_You_Do!
1692	3837	Phantasm_II	http://dbpedia.org/resource/Phantasm_II
1693	1412	Some_Mother's_Son	http://dbpedia.org/resource/Some_Mother's_Son
1694	593	The_Silence_of_the_Lambs_(film)	http://dbpedia.org/resource/The_Silence_of_the_Lambs_(film)
1695	2833	Lucie_Aubrac_(film)	http://dbpedia.org/resource/Lucie_Aubrac_(film)
1696	1175	Delicatessen_(film)	http://dbpedia.org/resource/Delicatessen_(film)
1697	2336	Elizabeth_(film)	http://dbpedia.org/resource/Elizabeth_(film)
1698	1581	Out_to_Sea	http://dbpedia.org/resource/Out_to_Sea
1699	886	Bulletproof_(1996_film)	http://dbpedia.org/resource/Bulletproof_(1996_film)
1700	680	Alphaville_(film)	http://dbpedia.org/resource/Alphaville_(film)
1701	3360	Hoosiers	http://dbpedia.org/resource/Hoosiers
1702	1008	Davy_Crockett,_King_of_the_Wild_Frontier	http://dbpedia.org/resource/Davy_Crockett,_King_of_the_Wild_Frontier
1703	504	No_Escape_(1994_film)	http://dbpedia.org/resource/No_Escape_(1994_film)
1704	1367	101_Dalmatians_(1996_film)	http://dbpedia.org/resource/101_Dalmatians_(1996_film)
1705	2624	After_Life_(film)	http://dbpedia.org/resource/After_Life_(film)
1706	925	Golden_Earrings	http://dbpedia.org/resource/Golden_Earrings
1707	1937	Going_My_Way	http://dbpedia.org/resource/Going_My_Way
1708	532	Serial_Mom	http://dbpedia.org/resource/Serial_Mom
1709	759	Maya_Lin:_A_Strong_Clear_Vision	http://dbpedia.org/resource/Maya_Lin:_A_Strong_Clear_Vision
1710	3106	Come_See_the_Paradise	http://dbpedia.org/resource/Come_See_the_Paradise
1711	2983	The_Ipcress_File_(film)	http://dbpedia.org/resource/The_Ipcress_File_(film)
1712	1044	Surviving_Picasso	http://dbpedia.org/resource/Surviving_Picasso
1713	564	The_Chasers_(1965_film)	http://dbpedia.org/resource/The_Chasers_(1965_film)
1714	149	Amateur_(film)	http://dbpedia.org/resource/Amateur_(film)
1715	3534	28_Days_(film)	http://dbpedia.org/resource/28_Days_(film)
1716	16	Casino_(film)	http://dbpedia.org/resource/Casino_(film)
1717	2083	The_Muppet_Christmas_Carol	http://dbpedia.org/resource/The_Muppet_Christmas_Carol
1718	1707	Home_Alone_3	http://dbpedia.org/resource/Home_Alone_3
1719	2250	Men_Don't_Leave	http://dbpedia.org/resource/Men_Don't_Leave
1720	3698	The_Running_Man_(1963_film)	http://dbpedia.org/resource/The_Running_Man_(1963_film)
1721	521	Romeo_Is_Bleeding	http://dbpedia.org/resource/Romeo_Is_Bleeding
1722	3185	Snow_Falling_on_Cedars_(film)	http://dbpedia.org/resource/Snow_Falling_on_Cedars_(film)
1723	3793	X-Men_(film)	http://dbpedia.org/resource/X-Men_(film)
1724	3156	Bicentennial_Man_(film)	http://dbpedia.org/resource/Bicentennial_Man_(film)
1725	3693	The_Toxic_Avenger_(film)	http://dbpedia.org/resource/The_Toxic_Avenger_(film)
1726	3143	Hell_in_the_Pacific	http://dbpedia.org/resource/Hell_in_the_Pacific
1727	3468	The_Hustler_(film)	http://dbpedia.org/resource/The_Hustler_(film)
1728	1876	Deep_Impact_(film)	http://dbpedia.org/resource/Deep_Impact_(film)
1729	2363	Godzilla_(1954_film)	http://dbpedia.org/resource/Godzilla_(1954_film)
1730	3442	Band_of_the_Hand	http://dbpedia.org/resource/Band_of_the_Hand
1731	1856	Kurt_&_Courtney	http://dbpedia.org/resource/Kurt_&_Courtney
1732	2570	A_Walk_on_the_Moon	http://dbpedia.org/resource/A_Walk_on_the_Moon
1733	2803	The_Pelican_Brief_(film)	http://dbpedia.org/resource/The_Pelican_Brief_(film)
1734	661	James_and_the_Giant_Peach_(film)	http://dbpedia.org/resource/James_and_the_Giant_Peach_(film)
1735	2689	Get_Bruce	http://dbpedia.org/resource/Get_Bruce
1736	885	Bogus_(film)	http://dbpedia.org/resource/Bogus_(film)
1737	22	Copycat_(film)	http://dbpedia.org/resource/Copycat_(film)
1738	1917	Armageddon_(1998_film)	http://dbpedia.org/resource/Armageddon_(1998_film)
1739	3744	Shaft_(2000_film)	http://dbpedia.org/resource/Shaft_(2000_film)
1740	1395	Tin_Men	http://dbpedia.org/resource/Tin_Men
1741	410	Addams_Family_Values	http://dbpedia.org/resource/Addams_Family_Values
1742	2786	Haunted_Honeymoon	http://dbpedia.org/resource/Haunted_Honeymoon
1743	1046	Beautiful_Thing_(film)	http://dbpedia.org/resource/Beautiful_Thing_(film)
1744	3535	American_Psycho_(film)	http://dbpedia.org/resource/American_Psycho_(film)
1745	3636	Those_Who_Love_Me_Can_Take_the_Train	http://dbpedia.org/resource/Those_Who_Love_Me_Can_Take_the_Train
1746	1583	A_Simple_Wish	http://dbpedia.org/resource/A_Simple_Wish
1747	1231	The_Right_Stuff_(film)	http://dbpedia.org/resource/The_Right_Stuff_(film)
1748	2040	The_Computer_Wore_Tennis_Shoes	http://dbpedia.org/resource/The_Computer_Wore_Tennis_Shoes
1749	3809	What_About_Bob%3F	http://dbpedia.org/resource/What_About_Bob%3F
1750	3725	American_Pop	http://dbpedia.org/resource/American_Pop
1751	3756	The_Golden_Bowl_(film)	http://dbpedia.org/resource/The_Golden_Bowl_(film)
1752	1235	Harold_and_Maude	http://dbpedia.org/resource/Harold_and_Maude
1753	2956	Someone_to_Watch_Over_Me_(film)	http://dbpedia.org/resource/Someone_to_Watch_Over_Me_(film)
1754	3884	The_Crew_(2008_film)	http://dbpedia.org/resource/The_Crew_(2008_film)
1755	3404	Titanic_(1953_film)	http://dbpedia.org/resource/Titanic_(1953_film)
1756	2692	Run_Lola_Run	http://dbpedia.org/resource/Run_Lola_Run
1757	1501	Keys_to_Tulsa	http://dbpedia.org/resource/Keys_to_Tulsa
1758	3255	A_League_of_Their_Own	http://dbpedia.org/resource/A_League_of_Their_Own
1759	182	Moonlight_and_Valentino	http://dbpedia.org/resource/Moonlight_and_Valentino
1760	637	Sgt._Bilko	http://dbpedia.org/resource/Sgt._Bilko
1761	1896	Cousin_Bette_(film)	http://dbpedia.org/resource/Cousin_Bette_(film)
1762	3210	Fast_Times_at_Ridgemont_High	http://dbpedia.org/resource/Fast_Times_at_Ridgemont_High
1763	1494	The_6th_Man	http://dbpedia.org/resource/The_6th_Man
1764	2977	Crazy_in_Alabama	http://dbpedia.org/resource/Crazy_in_Alabama
1765	1573	Face-Off_(1971_film)	http://dbpedia.org/resource/Face-Off_(1971_film)
1766	818	A_Very_Brady_Sequel	http://dbpedia.org/resource/A_Very_Brady_Sequel
1767	2694	Big_Daddy_(1999_film)	http://dbpedia.org/resource/Big_Daddy_(1999_film)
1768	3768	Braddock:_Missing_in_Action_III	http://dbpedia.org/resource/Braddock:_Missing_in_Action_III
1769	3581	Human_Traffic	http://dbpedia.org/resource/Human_Traffic
1770	1284	The_Big_Sleep_(1946_film)	http://dbpedia.org/resource/The_Big_Sleep_(1946_film)
1771	3685	Prizzi's_Honor	http://dbpedia.org/resource/Prizzi's_Honor
