pid	name	provider_id	genre	pop_item	pop_provider
2118	Dead Zone, The (1983)	224	Horror	0.022191400832177532	0.0878117082277637
2119	Maximum Overdrive (1986)	3027	Horror	0.03536754507628294	0.0040005334044539275
2120	Needful Things (1993)	66076	Drama	0.019764216366158115	0.009601280170689425
2121	Cujo (1983)	21819	Horror	0.005547850208044383	0.03993865848779837
2122	Children of the Corn (1984)	66987	Horror	0.017337031900138695	0.006200826776903587
2123	All Dogs Go to Heaven (1989)	12881	Animation	0.006934812760055479	0.04180557407654354
2124	Addams Family, The (1991)	5174	Comedy	0.008668515950069348	0.26423523136418187
2125	Ever After: A Cinderella Story (1998)	17167	Drama	0.013869625520110958	0.03780504067208961
2126	Snake Eyes (1998)	1150	Action	0.04022191400832178	0.19675956794239233
2128	Safe Men (1998)	17871	Comedy	0.060332871012482664	0.0007334311241498867
2129	Saltmen of Tibet, The (1997)	141310	Documentary	0.03398058252427184	0.00026670222696359517
2130	Atlantic City (1980)	15389	Crime	0.07524271844660194	0.017402320309374584
2132	Who's Afraid of Virginia Woolf? (1966)	5342	Drama	0.08009708737864078	0.137685024669956
2133	Adventures in Babysitting (1987)	10965	Adventure	0.04299583911234397	0.10334711294839312
2134	Weird Science (1985)	11505	Comedy	0.019070735090152564	0.1770236031470863
2135	Doctor Dolittle (1967)	2087	Adventure	0.022538141470180306	0.03647152953727164
2136	Nutty Professor, The (1963)	3663	Comedy	0.009015256588072122	0.007534337911721563
2137	Charlotte's Web (1973)	106834	Animation	0.009015256588072122	0.017802373649819975
2138	Watership Down (1978)	70663	Animation	0.043689320388349516	0.012068275770102681
2139	Secret of NIMH, The (1982)	40345	Animation	0.021844660194174758	0.0276036804907321
2140	Dark Crystal, The (1982)	7908	Children's	0.006588072122052704	0.12768369115882117
2141	American Tail, An (1986)	40345	Animation	0.05131761442441054	0.0276036804907321
2142	American Tail: Fievel Goes West, An (1991)	21879	Animation	0.05062413314840499	0.03260434724629951
2143	Legend (1985)	578	Adventure	0.0651872399445215	0.3136418189091879
2144	Sixteen Candles (1984)	11505	Comedy	0.0239251040221914	0.1770236031470863
2145	Pretty in Pink (1986)	26502	Comedy	0.039875173370319004	0.057207627683691156
2146	St. Elmo's Fire (1985)	5572	Drama	0.03363384188626907	0.1374183224429924
2147	Clan of the Cave Bear, The (1986)	1044	Drama	0.018377253814147017	0.009467929057207627
2148	House (1986)	58712	Comedy	0.010055478502080445	0.05220696092812375
2149	House II: The Second Story (1987)	69331	Comedy	0.04230235783633842	0.003000400053340445
2150	Gods Must Be Crazy, The (1980)	55668	Comedy	0.03085991678224688	0.02907054273903187
2151	Gods Must Be Crazy II, The (1989)	55668	Comedy	0.10748959778085991	0.02907054273903187
2152	Air Bud: Golden Receiver (1998)	87767	Children's	0.03710124826629681	0.0020002667022269638
2153	Avengers, The (1998)	34682	Action	0.022538141470180306	0.04847312975063342
2154	How Stella Got Her Groove Back (1998)	70777	Drama	0.0062413314840499305	0.004267235631417523
2155	Slums of Beverly Hills, The (1998)	-1	Comedy	0.0239251040221914	0.0
2157	Chambermaid on the Titanic, The (1998)	37577	Romance	0.010748959778085992	0.0007334311241498867
2158	Henry: Portrait of a Serial Killer, Part 2 (1996)	-1	Crime	0.018030513176144243	0.0
2159	Henry: Portrait of a Serial Killer (1990)	9200	Crime	0.008668515950069348	0.032270969462595014
2160	Rosemary's Baby (1968)	3556	Horror	0.02669902912621359	0.10001333511134818
2161	NeverEnding Story, The (1984)	5231	Adventure	0.030513176144244106	0.17729030537404988
2162	NeverEnding Story II: The Next Chapter, The (1990)	1174031	Adventure	0.0034674063800277394	0.008734497933057741
2163	Attack of the Killer Tomatoes! (1980)	22353	Comedy	0.018030513176144243	0.007534337911721563
2164	Surf Nazis Must Die (1987)	1195866	Drama	0.05062413314840499	0.0004667288971862915
2166	Return to Paradise (1998)	52629	Drama	0.010402219140083218	0.02400320042672356
2167	Blade (1998)	10808	Action	0.005547850208044383	0.03553807174289905
2168	Dance with Me (1998)	19798	Drama	0.012135922330097087	0.011734897986398186
2169	Dead Man on Campus (1998)	111247	Comedy	0.018030513176144243	0.004667288971862915
2170	Wrongfully Accused (1998)	12991	Action	0.05409153952843273	0.004200560074676623
2171	Next Stop, Wonderland (1998)	-1	Comedy	0.035020804438280165	0.0
2173	Navigator: A Mediaeval Odyssey, The (1988)	9198	Adventure	0.005894590846047157	0.014601946926256834
2174	Beetlejuice (1988)	510	Comedy	0.049930651872399444	0.3929190558741166
2176	Rope (1948)	2636	Thriller	0.03363384188626907	0.3881850913455127
2177	Family Plot (1976)	2636	Comedy	0.03259361997226075	0.3881850913455127
2178	Frenzy (1972)	2636	Thriller	0.06276005547850208	0.3881850913455127
2179	Topaz (1969)	2636	Thriller	0.033287101248266296	0.3881850913455127
2180	Torn Curtain (1966)	2636	Thriller	0.023231622746185853	0.3881850913455127
2181	Marnie (1964)	2636	Thriller	0.09327323162274619	0.3881850913455127
2182	Wrong Man, The (1956)	2636	Drama	0.049930651872399444	0.3881850913455127
2183	Man Who Knew Too Much, The (1956)	2636	Thriller	0.008668515950069348	0.3881850913455127
2184	Trouble with Harry, The (1955)	2636	Mystery	0.012482662968099861	0.3881850913455127
2185	I Confess (1953)	2636	Thriller	0.06761442441054091	0.3881850913455127
2186	Strangers on a Train (1951)	2636	Film-Noir	0.053744798890429955	0.3881850913455127
2187	Stage Fright (1950)	2636	Mystery	0.04750346740638003	0.3881850913455127
2188	54 (1998)	33541	Drama	0.07905686546463246	0.010934791305507402
2189	I Married A Strange Person (1997)	126125	Animation	0.08495145631067962	0.0006667555674089878
2190	Why Do Fools Fall In Love? (1998)	16395	Drama	0.0839112343966713	0.00880117348979864
2191	Merry War, A (1997)	51950	Comedy	0.010748959778085992	0.00013335111348179759
2193	Willow (1988)	6159	Action	0.036061026352288486	0.29443925856780906
2194	Untouchables, The (1987)	1150	Action	0.05929264909847434	0.19675956794239233
2195	Dirty Work (1998)	72450	Comedy	0.029819694868238558	0.00493399119882651
2196	Knock Off (1998)	26760	Action	0.03467406380027739	0.0029337244965995466
2197	Firelight (1997)	933	Drama	0.03155339805825243	0.00020002667022269636
2201	Paradine Case, The (1947)	2636	Drama	0.010748959778085992	0.3881850913455127
2202	Lifeboat (1944)	2636	Drama	0.0027739251040221915	0.3881850913455127
2203	Shadow of a Doubt (1943)	2636	Film-Noir	0.0062413314840499305	0.3881850913455127
2204	Saboteur (1942)	2636	Thriller	0.0038141470180305132	0.3881850913455127
2205	Mr. & Mrs. Smith (1941)	2636	Comedy	0.05305131761442441	0.3881850913455127
2211	Secret Agent (1936)	2636	Thriller	0.025312066574202496	0.3881850913455127
2212	Man Who Knew Too Much, The (1934)	2636	Thriller	0.020457697642163663	0.3881850913455127
2215	Rich and Strange (1932)	2636	Comedy	0.0048543689320388345	0.3881850913455127
2219	Murder! (1930)	2636	Mystery	0.007281553398058253	0.3881850913455127
2221	Blackmail (1929)	2636	Thriller	0.036061026352288486	0.3881850913455127
2227	Lodger, The (1926)	230353	Thriller	0.04889042995839112	0.0008667822376316843
2232	Cube (1997)	5877	Sci-Fi	0.1050624133148405	0.010068009067875716
2233	Digging to China (1998)	16327	Drama	0.011095700416088766	0.00020002667022269636
2234	Let's Talk About Sex (1998)	42974	Drama	0.03294036061026352	0.00026670222696359517
2236	Simon Birch (1998)	16837	Drama	0.004160887656033287	0.00606747566342179
2237	Without Limits (1998)	11057	Drama	0.011789181692094313	0.012068275770102681
2238	Seven Beauties (Pasqualino Settebellezze) (1976)	26265	Comedy	0.0769764216366158	0.003133751166822243
2240	My Bodyguard (1980)	57138	Drama	0.08217753120665743	0.006467529003867182
2241	Class (1983)	84657	Comedy	0.042649098474341195	0.010534737965062008
2242	Grandview, U.S.A. (1984)	8876	Drama	0.006934812760055479	0.06134151220162688
2243	Broadcast News (1987)	3388	Comedy	0.009708737864077669	0.11221496199493265
2244	Allnighter, The (1987)	253869	Comedy	0.03085991678224688	0.00020002667022269636
2245	Working Girl (1988)	5342	Comedy	0.0384882108183079	0.137685024669956
2247	Married to the Mob (1988)	16294	Comedy	0.018030513176144243	0.17722362981730896
2248	Say Anything... (1989)	11649	Comedy	0.024271844660194174	0.10954793972529671
2249	My Blue Heaven (1990)	18378	Comedy	0.05235783633841886	0.055807440992132286
2250	Men Don't Leave (1990)	57383	Drama	0.022191400832177532	0.03333777837044939
2252	Hero (1992)	3224	Comedy	0.029819694868238558	0.1430857447659688
2253	Toys (1992)	8246	Action	0.036754507628294034	0.24309907987731696
2255	Young Doctors in Love (1982)	1201	Comedy	0.03640776699029126	0.08727830377383651
2256	Parasite (1982)	19707	Horror	0.020804438280166437	0.0008001066808907855
2257	No Small Affair (1984)	98199	Comedy	0.010748959778085992	0.0008667822376316843
2259	Blame It on Rio (1984)	13284	Comedy	0.01144244105409154	0.04687291638885185
2260	Wisdom (1986)	2880	Action	0.014909847434119279	0.0020002667022269638
2261	One Crazy Summer (1986)	87565	Comedy	0.027045769764216365	0.023936524869982663
2262	About Last Night... (1986)	9181	Comedy	0.01699029126213592	0.11761568209094546
2263	Seventh Sign, The (1988)	68085	Thriller	0.03814147018030513	0.004267235631417523
2264	We're No Angels (1989)	17016	Drama	0.004160887656033287	0.10408054407254301
2265	Nothing But Trouble (1991)	707	Adventure	0.0079750346740638	0.0022669689291905585
2266	Butcher's Wife, The (1991)	15239	Comedy	0.05027739251040222	0.00600080010668089
2267	Mortal Thoughts (1991)	72427	Mystery	0.026005547850208043	0.008334444592612348
2268	Few Good Men, A (1992)	3026	Crime	0.028779472954230237	0.44839311908254437
2269	Indecent Proposal (1993)	7270	Drama	0.0062413314840499305	0.08607814375250034
2271	Permanent Midnight (1998)	3180	Drama	0.005547850208044383	0.0021336178157087614
2272	One True Thing (1998)	21712	Drama	0.006588072122052704	0.024803307107614348
2273	Rush Hour (1998)	11091	Action	0.06622746185852982	0.02540338711828244
2275	Six-String Samurai (1998)	116653	Action	0.015603328710124827	0.0032671022803040404
2276	Soldier's Daughter Never Cries, A (1998)	54441	Drama	0.022191400832177532	0.046472863048406456
2278	Ronin (1998)	13776	Action	0.012829403606102635	0.10028003733831177
2279	Urban Legend (1998)	59958	Horror	0.0319001386962552	0.007734364581944259
2280	Clay Pigeons (1998)	42994	Crime	0.06622746185852982	0.0036671556207494333
2281	Monument Ave. (1998)	34849	Crime	0.04056865464632455	0.021136151486864915
2282	Pecker (1998)	10367	Comedy	0.06900138696255201	0.051873583144419255
2283	Sheltering Sky, The (1990)	4956	Drama	0.04680998613037448	0.030470729430590746
2284	Bandit Queen (1994)	37630	Drama	0.08425797503467407	0.04547272969729297
2286	Fiendish Plot of Dr. Fu Manchu, The (1980)	12446	Comedy	0.0079750346740638	0.001200160021336178
2287	Them! (1954)	51677	Sci-Fi	0.004507628294036061	0.011734897986398186
2288	Thing, The (1982)	11770	Action	0.02115117891816921	0.21382851046806242
2289	Player, The (1992)	9789	Comedy	0.04056865464632455	0.1634884651286838
2290	Stardust Memories (1980)	1243	Comedy	0.055825242718446605	0.3123083077743699
2291	Edward Scissorhands (1990)	510	Drama	0.03814147018030513	0.3929190558741166
2292	Overnight Delivery (1996)	57870	Romance	0.036754507628294034	0.003733831177490332
2293	Shadrach (1998)	201278	Drama	0.033287101248266296	0.0008001066808907855
2294	Antz (1998)	18863	Animation	0.02912621359223301	0.025070009334577942
2295	Impostors, The (1998)	2283	Comedy	0.016643550624133148	0.025003333777837044
2296	Night at the Roxbury, A (1998)	58316	Comedy	0.025312066574202496	0.006200826776903587
2297	What Dreams May Come (1998)	9198	Drama	0.015603328710124827	0.014601946926256834
2298	Strangeland (1998)	554474	Thriller	0.006934812760055479	0.00040005334044539273
2300	Producers, The (1968)	60129	Comedy	0.03398058252427184	0.027937058274436592
2301	History of the World: Part I (1981)	14639	Comedy	0.015256588072122053	0.16208827843712495
2302	My Cousin Vinny (1992)	21217	Comedy	0.02011095700416089	0.08694492599013202
2303	Nashville (1975)	9789	Drama	0.024271844660194174	0.1634884651286838
2304	Love Is the Devil (1998)	40307	Drama	0.016643550624133148	0.00026670222696359517
2305	Slam (1998)	82286	Drama	0.016643550624133148	0.000933457794372583
2306	Holy Man (1998)	18356	Comedy	0.030166435506241332	0.06747566342178957
2307	One Tough Cop (1998)	69719	Action	0.021497919556171984	0.00440058674489932
2310	Mighty, The (1998)	36804	Drama	0.005201109570041609	0.00600080010668089
2311	2010 (1984)	37710	Mystery	0.02011095700416089	0.08734497933057742
2312	Children of a Lesser God (1986)	19798	Drama	0.02115117891816921	0.011734897986398186
2313	Elephant Man, The (1980)	5602	Drama	0.03155339805825243	0.10921456194159221
2314	Beloved (1998)	16294	Drama	0.0062413314840499305	0.17722362981730896
2315	Bride of Chucky (1998)	17268	Horror	0.043689320388349516	0.005800773436458195
2316	Practical Magic (1998)	2171	Drama	0.012829403606102635	0.01380184024536605
2317	Alarmist, The (1997)	1043813	Comedy	0.015603328710124827	0.00020002667022269636
2318	Happiness (1998)	66605	Comedy	0.0384882108183079	0.034471262835044675
2320	Apt Pupil (1998)	9032	Drama	0.023231622746185853	0.08667822376316842
2321	Pleasantville (1998)	23964	Comedy	0.014909847434119279	0.05200693425790105
2322	Soldier (1998)	4014	Action	0.016643550624133148	0.040272036271502866
2325	Orgazmo (1997)	34517	Comedy	0.1317614424410541	0.003400453393785838
2326	Shattered Image (1998)	121585	Drama	0.05166435506241331	0.00040005334044539273
2327	Tales from the Darkside: The Movie (1990)	13367	Horror	0.0062413314840499305	0.003400453393785838
2328	Vampires (1998)	11770	Horror	0.012482662968099861	0.21382851046806242
2329	American History X (1998)	814	Drama	0.02808599167822469	0.026803573809841313
2330	Hands on a Hard Body (1996)	-1	Documentary	0.019070735090152564	0.0
2331	Living Out Loud (1998)	2163	Comedy	0.06206657420249653	0.007067609014535271
2332	Belly (1998)	139874	Crime	0.0076282940360610264	0.00026670222696359517
2334	Siege, The (1998)	9181	Action	0.08495145631067962	0.11761568209094546
2335	Waterboy, The (1998)	57370	Comedy	0.0031206657420249652	0.04340578743832511
2336	Elizabeth (1998)	37630	Drama	0.0572122052704577	0.04547272969729297
2337	Velvet Goldmine (1998)	16863	Drama	0.11165048543689321	0.009801306840912122
2338	I Still Know What You Did Last Summer (1998)	33279	Horror	0.03918169209431346	0.028403787171622882
2339	I'll Be Home For Christmas (1998)	15042	Comedy	0.030166435506241332	0.005467395652753701
2340	Meet Joe Black (1998)	769	Romance	0.014216366158113732	0.0656754233897853
2341	Dancing at Lughnasa (1998)	19969	Drama	0.024965325936199722	0.018402453660488066
2342	Hard Core Logo (1996)	55189	Comedy	0.019764216366158115	0.00040005334044539273
2344	Runaway Train (1985)	58728	Action	0.03918169209431346	0.007534337911721563
2345	Desert Bloom (1986)	1077287	Drama	0.036061026352288486	0.0015335378050406721
2346	Stepford Wives, The (1975)	31439	Sci-Fi	0.010055478502080445	0.010934791305507402
2347	Pope of Greenwich Village, The (1984)	13859	Action	0.044382801664355064	0.05940792105614082
2348	Sid and Nancy (1986)	31493	Drama	0.11511789181692095	0.043805840778770505
2349	Mona Lisa (1986)	17016	Comedy	0.03640776699029126	0.10408054407254301
2350	Heart Condition (1990)	1214034	Comedy	0.010055478502080445	0.0006667555674089878
2351	Nights of Cabiria (Le Notti di Cabiria) (1957)	4415	Drama	0.004507628294036061	0.004733964528603814
2352	Big Chill, The (1983)	8844	Comedy	0.058599167822468795	0.09247899719962661
2353	Enemy of the State (1998)	893	Action	0.044382801664355064	0.1598879850646753
2354	Rugrats Movie, The (1998)	86439	Animation	0.03398058252427184	0.004800640085344712
2355	Bug's Life, A (1998)	7879	Animation	0.008668515950069348	0.1601546872916389
2356	Celebrity (1998)	1243	Comedy	0.05409153952843273	0.3123083077743699
2357	Central Station (Central do Brasil) (1998)	-1	Drama	0.0319001386962552	0.0
2359	Waking Ned Devine (1998)	64045	Comedy	0.011095700416088766	0.029870649419922655
2361	Pink Flamingos (1972)	10367	Comedy	0.028779472954230237	0.051873583144419255
2362	Glen or Glenda (1953)	44763	Drama	0.014563106796116505	0.0050673423123083075
2363	Godzilla (Gojira) (1954)	129894	Action	0.005894590846047157	0.01820242699026537
2364	Godzilla (Gojira) (1984)	129894	Action	0.0024271844660194173	0.01820242699026537
2366	King Kong (1933)	3238	Action	0.03744798890429958	0.03420456060808108
2367	King Kong (1976)	6778	Action	0.03710124826629681	0.02353647152953727
2368	King Kong Lives (1986)	6778	Action	0.09361997226074896	0.02353647152953727
2369	Desperately Seeking Susan (1985)	53861	Comedy	0.019417475728155338	0.0384717962394986
2370	Emerald Forest, The (1985)	19665	Action	0.006934812760055479	0.07434324576610214
2371	Fletch (1985)	12964	Comedy	0.023578363384188627	0.050206694225896784
2372	Fletch Lives (1989)	12964	Comedy	0.06310679611650485	0.050206694225896784
2373	Red Sonja (1985)	2087	Action	0.07004160887656033	0.03647152953727164
2375	Money Pit, The (1986)	24318	Comedy	0.039875173370319004	0.038538471796239496
2376	View to a Kill, A (1985)	10179	Action	0.01768377253814147	0.04487264968662488
2377	Lifeforce (1985)	10051	Horror	0.016296809986130374	0.04893985864781971
2378	Police Academy (1984)	28904	Comedy	0.0319001386962552	0.04120549406587545
2379	Police Academy 2: Their First Assignment (1985)	41720	Comedy	0.05339805825242718	0.012068275770102681
2380	Police Academy 3: Back in Training (1986)	41720	Comedy	0.039875173370319004	0.012068275770102681
2381	Police Academy 4: Citizens on Patrol (1987)	65688	Comedy	0.01144244105409154	0.004333911188158421
2382	Police Academy 5: Assignment: Miami Beach (1988)	14995	Comedy	0.004160887656033287	0.003467128950526737
2383	Police Academy 6: City Under Siege (1989)	14987	Comedy	0.03085991678224688	0.003800506734231231
2384	Babe: Pig in the City (1998)	20629	Children's	0.012482662968099861	0.09814641952260302
2385	Home Fries (1998)	15002	Comedy	0.049930651872399444	0.08914521936258167
2387	Very Bad Things (1998)	36602	Comedy	0.0239251040221914	0.006534204560608081
2389	Psycho (1998)	5216	Crime	0.0020804438280166435	0.12441658887851714
2390	Little Voice (1998)	55299	Comedy	0.014909847434119279	0.022736364848646485
2391	Simple Plan, A (1998)	7623	Crime	0.013522884882108182	0.1360181357514335
2392	Jack Frost (1998)	58868	Comedy	0.03918169209431346	0.00766768902520336
2393	Star Trek: Insurrection (1998)	2388	Action	0.043689320388349516	0.09441258834511268
2394	Prince of Egypt, The (1998)	21879	Animation	0.006588072122052704	0.03260434724629951
2395	Rushmore (1998)	5655	Comedy	0.07593619972260748	0.06460861448193092
2396	Shakespeare in Love (1998)	18844	Comedy	0.012135922330097087	0.1258834511268169
2397	Mass Appeal (1984)	30038	Drama	0.05409153952843273	0.0007334311241498867
2398	Miracle on 34th Street (1947)	24939	Drama	0.044382801664355064	0.02580344045872783
2399	Santa Claus: The Movie (1985)	16187	Adventure	0.014563106796116505	0.030604080544072543
2400	Prancer (1989)	79726	Children's	0.010402219140083218	0.0013335111348179757
2401	Pale Rider (1985)	190	Western	0.04611650485436893	0.17228963861848245
2402	Rambo: First Blood Part II (1985)	16566	Action	0.010402219140083218	0.014135218029070543
2403	First Blood (1982)	16544	Action	0.0839112343966713	0.03067075610081344
2404	Rambo III (1988)	16589	Action	0.03640776699029126	0.013335111348179758
2405	Jewel of the Nile, The (1985)	21819	Action	0.02011095700416089	0.03993865848779837
2406	Romancing the Stone (1984)	24	Action	0.008321775312066574	0.5714095212695026
2407	Cocoon (1985)	6159	Comedy	0.03710124826629681	0.29443925856780906
2408	Cocoon: The Return (1988)	40549	Comedy	0.01699029126213592	0.014135218029070543
2409	Rocky II (1979)	16483	Action	0.0159500693481276	0.04147219629283905
2410	Rocky III (1982)	16483	Action	0.043689320388349516	0.04147219629283905
2411	Rocky IV (1985)	16483	Action	0.06484049930651872	0.04147219629283905
2412	Rocky V (1990)	16513	Action	0.03155339805825243	0.07881050806774237
2413	Clue (1985)	21217	Comedy	0.031206657420249653	0.08694492599013202
2414	Young Sherlock Holmes (1985)	8246	Action	0.022538141470180306	0.24309907987731696
2415	Violets Are Blue... (1986)	5632	Drama	0.018030513176144243	0.00040005334044539273
2416	Back to School (1986)	69801	Comedy	0.023578363384188627	0.011934924656620882
2417	Heartburn (1986)	5342	Comedy	0.004507628294036061	0.137685024669956
2418	Nothing in Common (1986)	1201	Comedy	0.0038141470180305132	0.08727830377383651
2419	Extremities (1986)	86293	Drama	0.027045769764216365	0.0029337244965995466
2420	Karate Kid, The (1984)	16513	Drama	0.012829403606102635	0.07881050806774237
2421	Karate Kid, Part II, The (1986)	-1	Action	0.009708737864077669	0.0
2422	Karate Kid III, The (1989)	16513	Action	0.0062413314840499305	0.07881050806774237
2423	Christmas Vacation (1989)	34682	Comedy	0.007281553398058253	0.04847312975063342
2424	You've Got Mail (1998)	9248	Comedy	0.006934812760055479	0.06460861448193092
2425	General, The (1998)	19665	Crime	0.0079750346740638	0.07434324576610214
2426	Theory of Flight, The (1998)	25598	Comedy	0.0062413314840499305	0.0010668089078543807
2427	Thin Red Line, The (1998)	30715	Action	0.006934812760055479	0.04880650753433791
2428	Faculty, The (1998)	2294	Horror	0.021497919556171984	0.104747299639952
2429	Mighty Joe Young (1998)	33485	Adventure	0.014563106796116505	0.015135351380184025
2430	Mighty Joe Young (1949)	3239	Adventure	0.02669902912621359	0.005667422322976397
2431	Patch Adams (1998)	4499	Comedy	0.009015256588072122	0.10141352180290705
2432	Stepmom (1998)	10965	Drama	0.053744798890429955	0.10334711294839312
2433	Civil Action, A (1998)	2260	Drama	0.04160887656033287	0.05654087211628217
2434	Down in the Delta (1998)	54424	Drama	0.009015256588072122	0.002466995599413255
2435	Hurlyburly (1998)	173686	Drama	0.035020804438280165	0.0030670756100813442
2436	Tea with Mussolini (1999)	24657	Comedy	0.006934812760055479	0.037138285104680625
2437	Wilde (1997)	58080	Drama	0.06657420249653259	0.003133751166822243
2439	Affliction (1997)	1035	Drama	0.029472954230235784	0.028270436058141085
2440	Another Day in Paradise (1998)	51917	Drama	0.016296809986130374	0.008667822376316843
2441	Hi-Lo Country, The (1998)	3224	Drama	0.0027739251040221915	0.1430857447659688
2442	Hilary and Jackie (1998)	26481	Drama	0.0076282940360610264	0.005534071209494599
2443	Playing by Heart (1998)	12227	Drama	0.013522884882108182	0.005134017869049206
2444	24 7: Twenty Four Seven (1997)	-1	Comedy	0.03536754507628294	0.0
2446	In Dreams (1999)	17016	Thriller	0.004507628294036061	0.10408054407254301
2447	Varsity Blues (1999)	53177	Comedy	0.014216366158113732	0.011201493532470996
2448	Virus (1999)	58338	Horror	0.0319001386962552	0.0061341512201626884
2449	Garbage Pail Kids Movie, The (1987)	51809	Adventure	0.0034674063800277394	0.0010001333511134819
2450	Howard the Duck (1986)	686	Adventure	0.010748959778085992	0.015202026936924923
2451	Gate, The (1987)	42309	Horror	0.07454923717059639	0.0040005334044539275
2452	Gate II: Trespassers, The (1990)	42309	Horror	0.054785020804438284	0.0040005334044539275
2453	Boy Who Could Fly, The (1986)	14692	Drama	0.04230235783633842	0.011734897986398186
2454	Fly, The (1958)	70565	Horror	0.0017337031900138697	0.020069342579010534
2455	Fly, The (1986)	224	Horror	0.0013869625520110957	0.0878117082277637
2456	Fly II, The (1989)	64875	Horror	0.014216366158113732	0.010601413521802907
2457	Running Scared (1986)	37710	Action	0.022538141470180306	0.08734497933057742
2458	Armed and Dangerous (1986)	67753	Comedy	0.03398058252427184	0.012468329110548073
2459	Texas Chainsaw Massacre, The (1974)	10051	Horror	0.012135922330097087	0.04893985864781971
2460	Texas Chainsaw Massacre 2, The (1986)	10051	Horror	0.02912621359223301	0.04893985864781971
2461	Leatherface: Texas Chainsaw Massacre III (1990)	31621	Horror	0.020457697642163663	0.005534071209494599
2462	Return of the Texas Chainsaw Massacre, The (1994)	27797	Horror	0.020457697642163663	0.001600213361781571
2463	Ruthless People (1986)	3415	Comedy	0.019764216366158115	0.149553273769836
2464	Trick or Treat (1986)	1270	Horror	0.039875173370319004	0.0036004800640085347
2465	Deadly Friend (1986)	5140	Horror	0.022191400832177532	0.11761568209094546
2466	Belizaire the Cajun (1986)	107181	Drama	0.042649098474341195	0.0003333777837044939
2467	Name of the Rose, The (1986)	2352	Mystery	0.014909847434119279	0.03693825843445793
2468	Jumpin' Jack Flash (1986)	14911	Action	0.09778085991678225	0.0932791038805174
2469	Peggy Sue Got Married (1986)	1776	Comedy	0.046463245492371706	0.3672489665288705
2470	Crocodile Dundee (1986)	58453	Adventure	0.012482662968099861	0.032937725030004
2471	Crocodile Dundee II (1988)	57594	Adventure	0.027739251040221916	0.012801706894252567
2472	Tough Guys (1986)	67897	Comedy	0.03294036061026352	0.0036004800640085347
2474	Color of Money, The (1986)	1032	Drama	0.06969486823855756	0.27797039605280704
2475	52 Pick-Up (1986)	13776	Action	0.07385575589459084	0.10028003733831177
2476	Heartbreak Ridge (1986)	190	Action	0.03918169209431346	0.17228963861848245
2477	Firewalker (1986)	18669	Adventure	0.06865464632454923	0.06640885451393519
2479	Gloria (1999)	39996	Drama	0.028432732316227463	0.1427523669822643
2481	My Name Is Joe (1998)	15488	Drama	0.007281553398058253	0.002600346712895053
2482	Still Crazy (1998)	18069	Comedy	0.03952843273231623	0.016202160288038406
2485	She's All That (1999)	64815	Comedy	0.0038141470180305132	0.0165355380717429
2486	24-hour Woman (1998)	93025	Drama	0.0038141470180305132	0.00026670222696359517
2487	Blood, Guts, Bullets and Octane (1998)	40223	Action	0.03571428571428571	0.00020002667022269636
2488	Peeping Tom (1960)	68424	Drama	0.012135922330097087	0.003467128950526737
2490	Payback (1999)	4723	Action	0.012829403606102635	0.031004133884517934
2491	Simply Irresistible (1999)	18679	Comedy	0.006934812760055479	0.0040005334044539275
2492	20 Dates (1998)	162102	Comedy	0.012829403606102635	0.006334177890385385
2494	Last Days, The (1998)	78188	Documentary	0.011095700416088766	0.012868382450993466
2496	Blast from the Past (1999)	28904	Comedy	0.0572122052704577	0.04120549406587545
2497	Message in a Bottle (1999)	46085	Romance	0.03432732316227462	0.012735031337511669
2498	My Favorite Martian (1999)	18281	Comedy	0.02115117891816921	0.043739165222029606
2500	Jawbreaker (1999)	239418	Comedy	0.027392510402219142	0.0036671556207494333
2501	October Sky (1999)	4945	Drama	0.06206657420249653	0.08774503267102281
2502	Office Space (1999)	17403	Comedy	0.010402219140083218	0.05247366315508734
2504	200 Cigarettes (1999)	3191	Comedy	0.019070735090152564	0.00606747566342179
2505	8MM (1999)	5572	Thriller	0.05513176144244106	0.1374183224429924
2506	Other Sister, The (1999)	1201	Comedy	0.04403606102635229	0.08727830377383651
2507	Breakfast of Champions (1999)	72427	Comedy	0.06102635228848821	0.008334444592612348
2509	Eight Days a Week (1997)	24949	Comedy	0.037794729542302355	0.0003333777837044939
2511	Long Goodbye, The (1973)	9789	Crime	0.014909847434119279	0.1634884651286838
2513	Pet Sematary (1989)	56263	Horror	0.03432732316227462	0.012268302440325377
2514	Pet Sematary II (1992)	56263	Horror	0.027739251040221916	0.012268302440325377
2515	Children of the Corn II: The Final Sacrifice (1993)	102709	Horror	0.0638002773925104	0.0012668355780770769
2516	Children of the Corn III (1994)	68762	Horror	0.03918169209431346	0.0013335111348179757
2517	Christine (1983)	11770	Horror	0.019417475728155338	0.21382851046806242
2518	Night Shift (1982)	6159	Comedy	0.06102635228848821	0.29443925856780906
2520	Airport (1970)	24939	Drama	0.02912621359223301	0.02580344045872783
2521	Airport 1975 (1974)	30422	Drama	0.026005547850208043	0.0029337244965995466
2522	Airport '77 (1977)	52094	Drama	0.024618585298196948	0.0036004800640085347
2523	Rollercoaster (1977)	15630	Drama	0.03571428571428571	0.000933457794372583
2524	Towering Inferno, The (1974)	6778	Action	0.0384882108183079	0.02353647152953727
2525	Alligator (1980)	21819	Action	0.056865464632454926	0.03993865848779837
