entity_head	relation	entity_tail
718	10	8886
968	10	8980
2811	10	13612
2838	10	9038
2356	10	12465
2235	10	8251
1737	10	6749
1117	10	4059
1650	10	9330
2541	10	11469
12	10	13142
2452	10	9161
1327	10	10790
2423	10	5639
1739	10	5803
726	10	12113
2756	10	4384
1694	10	5014
2515	10	12357
884	10	9406
544	10	10287
1314	10	11766
1773	10	8916
2151	10	5025
1790	10	5209
781	10	12464
2810	10	8916
1795	10	4127
27	10	11311
295	10	6330
2270	10	7632
1194	10	5520
168	10	12874
1461	10	10388
420	10	10984
752	10	3555
620	10	13784
1026	10	5538
1834	10	7633
1928	10	8394
2837	10	10790
1023	10	8118
2450	10	8542
781	10	12581
1108	10	11785
2507	10	6229
2457	10	8343
319	10	8002
2567	10	5064
506	10	6269
2231	10	9608
852	10	9426
369	10	3015
2564	10	11113
1832	10	8175
2937	10	9644
466	10	4059
1048	10	9896
1043	10	12552
2386	10	3065
1666	10	4845
2925	10	6193
785	10	6847
2962	10	3279
2060	10	11835
1403	10	5569
912	10	12465
2312	10	5656
2538	10	6152
2739	10	5037
1145	10	5633
123	10	4611
675	10	11383
2107	10	7069
2204	10	8031
2073	10	3574
451	10	3151
2901	10	11576
883	10	8685
1224	10	11016
2969	10	12581
948	10	13174
1789	10	13313
2587	10	11870
2775	10	13243
1892	10	8206
579	10	4719
2458	10	6985
1811	10	6332
2535	10	7976
2932	10	10451
1436	10	4528
2067	10	8503
1359	10	13160
2871	10	5917
2121	10	4432
1885	10	10771
1619	10	10169
615	10	3994
2413	10	11968
2150	10	10434
44	10	8085
2981	10	7274
2434	10	10911
2689	10	4340
66	10	13188
744	10	7354
692	10	5538
1954	10	12912
2388	10	10555
1117	10	4433
107	10	4625
1863	10	12419
2694	10	11835
1633	10	13334
2009	10	8321
1178	10	8663
2240	10	6589
1155	10	8321
2011	10	9120
800	10	4523
1606	10	8524
2760	10	13063
2244	10	10154
415	10	3917
1791	10	3623
1825	10	10098
983	10	13766
1803	10	7492
645	10	9216
2318	10	5336
2029	10	5538
1252	10	9461
2070	10	4932
1319	10	5419
2262	10	10895
2942	10	4908
2013	10	12581
379	10	6731
1645	10	4432
2264	10	8017
1500	10	13248
2796	10	9693
2168	10	10960
2095	10	12442
854	10	10895
1463	10	5232
2778	10	10660
645	10	4610
2719	10	7259
1347	10	10449
347	10	7842
1130	10	6338
2435	10	8506
52	10	10459
1445	10	5632
2715	10	11977
2510	10	11315
1070	10	11730
2977	10	4433
1864	10	7553
1359	10	8971
1181	10	3702
990	10	5917
120	10	11542
1775	10	10925
2569	10	6314
2648	10	8996
46	10	3564
61	10	3907
2672	10	4059
2104	10	13414
2168	10	6846
68	10	13253
213	10	10751
31	10	3448
95	10	8524
2312	10	10154
2618	10	10436
38	10	10116
1359	10	13357
2196	10	12219
1411	10	8701
925	10	9426
2815	10	8348
2369	10	3012
1040	10	8673
1359	10	11843
1775	10	8277
11	10	7303
2062	10	8597
2297	10	10076
2925	10	3022
1141	10	13028
1777	10	9459
634	10	5468
2717	10	5350
2759	10	12799
2379	10	4651
2011	10	5776
894	10	4227
2740	10	10149
2157	10	10933
1499	10	6546
1169	10	7133
196	10	6998
729	10	4059
645	10	9555
251	10	8577
582	10	11277
1369	10	10152
451	10	7648
2684	10	6343
1169	10	10633
1498	10	8321
1179	10	8668
87	10	8021
1070	10	13692
1036	10	11983
729	10	6340
1409	10	3242
578	10	7269
1436	10	12597
2521	10	4628
2895	10	7279
599	10	10312
2465	10	11835
1905	10	8916
473	10	6108
2650	10	3940
365	10	3169
761	10	10864
149	10	5922
122	10	12223
2618	10	5369
2062	10	10154
2088	10	7371
631	10	7839
53	10	6437
28	10	5570
2239	10	3277
2443	10	11311
1564	10	6884
2530	10	4347
2386	10	13487
890	10	3450
45	10	11990
1635	10	7684
2433	10	11383
1788	10	10945
88	10	13505
1550	10	12521
1664	10	8501
1979	10	13694
1567	10	13630
1293	10	10360
2215	10	13028
1198	10	3265
986	10	6210
484	10	10670
1558	10	6074
1332	10	4500
2042	10	3731
1009	10	9426
2213	10	10055
2006	10	4719
1304	10	4238
422	10	3731
571	10	10804
1390	10	7354
2144	10	13608
525	10	9142
611	10	5322
1815	10	10899
2445	10	9393
2611	10	5869
1842	10	12252
1	10	8373
1301	10	8568
2326	10	11899
2070	10	4059
2842	10	5075
65	10	12384
1157	10	4616
241	10	12429
1433	10	5460
315	10	12960
2017	10	8052
2910	10	5869
507	10	13479
396	10	3940
1970	10	12069
987	10	13373
234	10	3033
1203	10	5735
691	10	3555
1610	10	10895
1329	10	13227
18	10	6826
2333	10	5200
2844	10	7424
750	10	8321
565	10	6697
2102	10	6430
2048	10	12251
1247	10	8854
1397	10	6700
1620	10	9426
990	10	6632
475	10	8321
2943	10	6078
97	10	12871
2200	10	5110
955	10	7354
2863	10	8118
961	10	12874
48	10	12990
2157	10	10698
1285	10	8560
2883	10	6793
283	10	3556
2127	10	9391
1048	10	8971
1438	10	6270
252	10	10169
667	10	8774
1373	10	6550
44	10	8189
222	10	3608
2732	10	9938
456	10	5571
307	10	4824
1670	10	5472
1964	10	12101
2405	10	10110
1647	10	7074
614	10	3273
2403	10	5768
173	10	12993
2349	10	13735
528	10	8265
1248	10	12101
1824	10	7647
404	10	5557
761	10	6037
1166	10	10599
687	10	9615
1508	10	3657
583	10	4924
905	10	9337
2235	10	4942
565	10	8701
2504	10	9692
2133	10	5571
2066	10	3555
2129	10	7576
368	10	7816
243	10	5350
2062	10	10369
1428	10	8259
123	10	12101
157	10	3710
618	10	8385
2873	10	7063
177	10	8652
1205	10	5496
2280	10	13172
2623	10	11103
2452	10	12914
1414	10	6788
920	10	4553
2907	10	3236
2465	10	5770
1304	10	7719
1857	10	10744
2016	10	9553
2133	10	5481
2912	10	5141
2084	10	8926
2399	10	12489
857	10	2983
2884	10	10168
898	10	6423
609	10	10633
2284	10	13373
1456	10	4814
11	10	8406
1092	10	10790
2786	10	3242
2741	10	12679
209	10	6118
960	10	7276
2677	10	4561
618	10	5054
788	10	4932
107	10	3493
1049	10	11140
505	10	13487
2557	10	4051
48	10	8636
763	10	4687
544	10	9047
1663	10	12095
330	10	5710
1682	10	9433
479	10	12447
1733	10	4166
275	10	3898
1381	10	6896
2590	10	12254
2375	10	13473
2698	10	13505
65	10	4851
1530	10	12655
332	10	9357
2816	10	9317
2785	10	7484
2504	10	7684
2759	10	12550
291	10	6049
2498	10	6004
2153	10	3382
2254	10	5538
2261	10	3314
2968	10	3898
1891	10	8017
16	10	9849
2937	10	7922
2924	10	4625
399	10	9600
433	10	8241
1814	10	11140
276	10	8991
1366	10	7042
1359	10	7118
2927	10	11838
2662	10	8964
2964	10	9426
2848	10	3236
1183	10	7671
1500	10	5483
2243	10	9814
1808	10	9681
52	10	12382
131	10	4255
1624	10	6035
1053	10	4518
2790	10	9968
2050	10	9372
2820	10	11312
1359	10	11193
1484	10	3525
803	10	9521
1857	10	4974
1054	10	12018
231	10	3583
1724	10	13758
741	10	3402
2787	10	9582
1756	10	9426
2945	10	8099
2541	10	10339
281	10	7453
1393	10	7455
1435	10	4059
2733	10	10147
1403	10	13174
258	10	8971
2073	10	4292
130	10	12123
665	10	9393
2580	10	5236
1647	10	11629
2270	10	8501
1969	10	11881
421	10	9426
919	10	8621
245	10	4172
2464	10	13778
2009	10	6163
2852	10	9300
2568	10	7531
2349	10	5917
1379	10	9007
766	10	11725
1304	10	5445
725	10	9756
1589	10	8298
1366	10	3731
358	10	8810
1064	10	3673
896	10	7783
2538	10	7936
2159	10	3178
2619	10	12465
1406	10	3063
1406	10	8017
261	10	12598
2300	10	8080
1677	10	8913
2163	10	12664
1508	10	10195
1389	10	8573
2140	10	9690
585	10	12587
1521	10	9426
2382	10	5350
781	10	12993
1394	10	10476
581	10	7074
816	10	10434
2339	10	7114
2671	10	3170
600	10	6971
2552	10	7748
2840	10	8881
1928	10	3169
2715	10	5201
1304	10	9858
2133	10	13689
2836	10	12993
919	10	9954
1116	10	7519
1082	10	5350
2718	10	9393
1370	10	3604
571	10	3176
2867	10	3620
2975	10	13253
1984	10	8055
825	10	13104
0	10	12480
2005	10	13521
94	10	4458
484	10	10713
974	10	8447
1377	10	3488
145	10	5312
2933	10	7648
1460	10	13381
1484	10	8400
1362	10	4089
357	10	8118
2007	10	3503
1055	10	5175
656	10	11007
420	10	8017
2791	10	13255
772	10	12062
1955	10	7118
867	10	5670
2045	10	8673
2772	10	9985
1040	10	8916
326	10	8326
1262	10	11807
2824	10	3584
962	10	3591
400	10	4919
1609	10	11719
2375	10	7134
1223	10	4731
607	10	5884
2294	10	8662
157	10	3169
980	10	4581
1384	10	6050
1719	10	12235
2406	10	13698
2186	10	5670
2523	10	3253
1195	10	4059
537	10	7342
2665	10	5328
2417	10	9289
2385	10	11007
92	10	10879
71	10	4129
2215	10	12936
2382	10	12489
1689	10	3070
1816	10	10090
2848	10	12499
1033	10	12969
2204	10	8302
261	10	6004
681	10	7091
634	10	13473
1670	10	4246
2672	10	12608
2405	10	12648
404	10	10238
501	10	10831
2007	10	5291
913	10	13199
2574	10	13317
87	10	6055
959	10	13147
1416	10	8506
208	10	13586
2658	10	10149
1064	10	7455
2742	10	3796
542	10	7895
1119	10	13546
732	10	3992
2787	10	10941
2029	10	5201
757	10	5201
2410	10	13305
2554	10	3263
1771	10	12687
2952	10	12041
2902	10	7114
1016	10	11807
2789	10	9069
2228	10	10452
1333	10	3956
2360	10	4624
2881	10	3506
2129	10	6464
2226	10	10502
2426	10	4932
2435	10	11983
586	10	12803
2454	10	10452
1322	10	4476
1891	10	7601
1482	10	10356
2554	10	7730
2007	10	7556
1620	10	5018
2303	10	7195
287	10	10090
1625	10	11502
2890	10	12465
1924	10	11629
2575	10	11208
1248	10	6457
224	10	8038
175	10	12894
364	10	4800
1492	10	3506
1162	10	12319
1473	10	9027
588	10	9426
1596	10	13596
2646	10	8239
2969	10	10445
134	10	8881
1304	10	8952
2682	10	10895
2446	10	9525
1660	10	12282
1052	10	10314
1057	10	10765
993	10	8361
78	10	12101
1964	10	3326
2571	10	4599
2867	10	7134
1500	10	8332
734	10	6223
2519	10	10315
1877	10	9991
1009	10	6831
1105	10	12657
1055	10	3450
30	10	4581
195	10	4059
2174	10	9984
1055	10	5557
1347	10	3503
2130	10	8118
1500	10	12587
2899	10	9640
1747	10	8278
476	10	9590
580	10	4845
364	10	7648
2146	10	4870
763	10	13104
1226	10	9426
2133	10	7800
1354	10	8651
1278	10	3381
2531	10	13580
82	10	11227
1382	10	11835
796	10	3873
1157	10	10466
1435	10	4414
2483	10	5201
807	10	9113
2225	10	11728
2295	10	6192
252	10	10771
615	10	11208
2395	10	5483
1436	10	6446
2261	10	5175
865	10	11194
918	10	13445
2309	10	13430
2708	10	9816
420	10	12725
397	10	5917
167	10	7118
88	10	12726
741	10	6991
719	10	13318
433	10	8773
784	10	9990
2484	10	5497
502	10	3938
2405	10	9062
1413	10	12637
203	10	4141
14	10	8759
1902	10	12319
476	10	12648
1231	10	5480
485	10	5328
2069	10	5651
1643	10	4485
283	10	12101
1377	10	10953
534	10	7647
2859	10	9814
984	10	11907
2787	10	3448
2200	10	4352
627	10	4433
1050	10	9426
2405	10	12230
812	10	13649
933	10	5496
2783	10	7648
2859	10	5917
777	10	13210
1226	10	4257
2341	10	11208
715	10	5017
441	10	8472
422	10	4281
1229	10	6403
1747	10	5326
335	10	6076
675	10	10388
2435	10	11127
2101	10	9988
1647	10	13796
1841	10	6896
151	10	12966
558	10	8348
2196	10	6546
1650	10	7486
2711	10	8321
1933	10	5495
1603	10	4059
1676	10	9047
1764	10	5689
161	10	10593
2015	10	8568
1738	10	12608
65	10	11828
422	10	4555
493	10	5570
2528	10	4453
1396	10	5097
2653	10	3940
2975	10	4061
2618	10	4002
1038	10	12094
2966	10	8916
1926	10	9235
2316	10	10635
2381	10	13649
837	10	12610
1389	10	9991
2201	10	5571
1137	10	9545
2940	10	4932
2500	10	6566
878	10	9814
1366	10	4554
316	10	3700
1475	10	7500
752	10	9651
2825	10	8447
792	10	6252
2313	10	9368
1504	10	13077
45	10	12887
538	10	5406
2675	10	6921
68	10	4059
1274	10	5141
2670	10	10130
682	10	8782
397	10	3808
1817	10	7724
422	10	7403
1403	10	8568
2370	10	10701
2002	10	7854
1108	10	5970
1113	10	6078
2729	10	4523
1080	10	5495
2107	10	10116
324	10	13757
1656	10	6160
2019	10	3623
2236	10	9069
2820	10	4628
521	10	11273
2204	10	12210
830	10	4076
1646	10	11730
2822	10	9644
2231	10	3329
295	10	13487
2383	10	13216
1604	10	10147
1387	10	13478
30	10	7531
250	10	13692
2254	10	13357
2473	10	9779
2498	10	10984
1023	10	5010
511	10	8913
502	10	5540
1203	10	10864
1085	10	12190
2316	10	8848
1547	10	5393
1074	10	9426
1468	10	3168
1889	10	4059
1304	10	10491
1463	10	5570
2701	10	4117
313	10	13747
444	10	5531
2297	10	13693
2532	10	7628
2873	10	6330
440	10	7895
2370	10	3435
2412	10	4051
137	10	11311
1149	10	4207
1473	10	11888
924	10	9573
586	10	10648
1704	10	8069
1502	10	4377
1142	10	13316
163	10	7082
1391	10	13596
1377	10	13735
2162	10	9433
515	10	13156
2307	10	7730
2903	10	12871
1645	10	12846
329	10	12489
2174	10	11866
2959	10	4191
896	10	8017
1108	10	7788
2208	10	10622
311	10	10476
1857	10	10154
1411	10	6795
1419	10	8326
2167	10	9990
2002	10	4932
339	10	11151
2558	10	5538
1626	10	7116
1396	10	3454
2319	10	13231
2358	10	11140
82	10	7565
1929	10	5870
30	10	8239
1670	10	5862
1605	10	10776
469	10	3724
1055	10	8286
591	10	13265
2273	10	8568
532	10	6345
2457	10	9973
2571	10	11835
2871	10	11586
1810	10	5245
319	10	4589
1347	10	12810
1226	10	8673
873	10	9666
2110	10	6985
1756	10	11109
455	10	12741
1716	10	8854
487	10	7259
2039	10	9551
2824	10	12985
626	10	5571
144	10	6693
645	10	11422
218	10	9374
2069	10	13160
1793	10	10459
2549	10	7912
2538	10	3670
883	10	13487
1108	10	11340
2775	10	9357
975	10	8443
342	10	4687
2535	10	4743
2568	10	9243
492	10	4146
1500	10	13747
781	10	4059
114	10	8017
1849	10	13442
2012	10	8038
391	10	3015
420	10	6991
2662	10	9393
87	10	4191
2665	10	5506
2086	10	12565
2175	10	5161
2420	10	9624
191	10	8038
543	10	5870
681	10	7091
466	10	8069
1196	10	9029
328	10	11948
138	10	6435
174	10	2992
983	10	7194
455	10	6576
2186	10	11907
1502	10	4666
1860	10	12664
2531	10	5393
2141	10	9600
2880	10	6004
1898	10	3033
965	10	4895
2786	10	12224
1508	10	9336
586	10	6983
429	10	12346
1794	10	4248
2363	10	10315
1378	10	6880
2897	10	3957
2600	10	5027
2251	10	8879
12	10	8577
107	10	10933
2523	10	13610
1929	10	4632
4	10	5540
2902	10	6379
2005	10	9984
937	10	3317
546	10	8916
1679	10	9426
1653	10	7046
1080	10	8304
23	10	4651
242	10	12068
1711	10	8332
525	10	9919
2326	10	9262
2613	10	13027
2575	10	5056
1597	10	3814
1932	10	12515
267	10	8913
559	10	10933
1108	10	3634
75	10	5531
840	10	3033
2122	10	9029
1604	10	11214
714	10	3283
381	10	8851
2806	10	13022
408	10	5480
1650	10	10154
316	10	11061
925	10	3084
2095	10	9573
1675	10	9982
786	10	4288
2813	10	9107
1113	10	3398
466	10	10237
958	10	4625
1440	10	4650
105	10	5870
2848	10	4732
1636	10	5571
1672	10	5980
757	10	12610
2101	10	10698
580	10	4598
430	10	13318
397	10	10751
2749	10	7506
611	10	4330
1154	10	6693
1818	10	5305
2342	10	8332
865	10	10685
2551	10	11551
1944	10	4598
2744	10	11946
244	10	3065
2840	10	13478
2507	10	4433
2426	10	4814
1511	10	5783
2425	10	12871
781	10	4614
951	10	4939
538	10	12465
1359	10	12557
147	10	11424
2012	10	7456
33	10	11735
1747	10	6589
106	10	6326
202	10	11811
70	10	12557
2577	10	12961
2079	10	3945
1460	10	4537
2942	10	6027
2623	10	13097
1376	10	6580
1087	10	6693
704	10	6731
1605	10	11995
2245	10	8836
95	10	6462
1108	10	13072
35	10	11422
2551	10	12489
2282	10	8602
1465	10	10293
1799	10	9692
1366	10	4849
2516	10	8457
641	10	8320
1064	10	9426
1226	10	5322
2041	10	3996
1532	10	10107
1748	10	5295
2814	10	8278
605	10	8511
1351	10	10555
1910	10	11510
2566	10	9426
1028	10	5748
1247	10	13368
2756	10	13585
697	10	10713
2817	10	6635
1543	10	4766
2350	10	13662
1020	10	8009
2135	10	6027
1132	10	6342
2859	10	3671
1017	10	6756
1137	10	4059
2258	10	4485
670	10	4325
2710	10	4773
2732	10	8848
1257	10	10665
2808	10	4865
165	10	12013
1405	10	5621
1597	10	8877
1178	10	13490
2630	10	12101
2957	10	6884
2747	10	13028
1066	10	8244
491	10	8375
1000	10	12725
753	10	3635
2368	10	11515
1070	10	3447
140	10	11827
940	10	13126
185	10	7195
1103	10	8506
411	10	8431
2135	10	11263
864	10	4516
1950	10	8507
1867	10	4770
2342	10	10147
1341	10	3731
1479	10	13127
2430	10	8894
646	10	3063
1369	10	10919
1055	10	9631
2112	10	6349
2249	10	7561
1682	10	13256
1224	10	10555
1703	10	12391
2659	10	11292
1858	10	9426
422	10	7536
2135	10	12587
46	10	5496
1339	10	10864
1994	10	3656
758	10	5047
2302	10	11277
966	10	4355
189	10	9644
1143	10	6035
2298	10	8009
1954	10	6589
1132	10	5424
1969	10	9357
2444	10	13243
2109	10	4932
1926	10	4059
77	10	3142
2908	10	4941
365	10	5201
707	10	9984
1910	10	3325
270	10	4250
2239	10	9210
1099	10	10459
2315	10	4523
926	10	4487
1155	10	13183
1373	10	11835
110	10	9337
675	10	5657
1999	10	9988
178	10	9733
2826	10	12860
2563	10	13362
1439	10	10183
761	10	3063
781	10	6394
234	10	7552
2908	10	12148
2970	10	13580
2711	10	7974
2327	10	5530
892	10	10555
68	10	9555
1070	10	13596
2046	10	4411
2747	10	12072
2578	10	7089
466	10	11031
157	10	13443
1283	10	11007
2654	10	4059
1235	10	10035
164	10	12856
803	10	7457
1701	10	11652
255	10	12480
1905	10	7434
2405	10	12252
1359	10	12671
2738	10	4301
2878	10	4413
646	10	7034
789	10	9357
2654	10	4763
2379	10	8066
1609	10	10933
1802	10	5846
2088	10	7403
1387	10	13495
1959	10	3844
2204	10	8380
856	10	13430
2269	10	3198
690	10	5771
2813	10	6522
2216	10	4084
930	10	8916
1949	10	7690
2261	10	5018
1027	10	5141
1485	10	5201
1019	10	9062
900	10	7550
1048	10	9357
1610	10	11200
790	10	8665
2235	10	10919
1236	10	6693
2504	10	5164
1784	10	5710
1557	10	6281
2952	10	10175
1116	10	5870
2337	10	7936
1188	10	8302
1560	10	9826
1560	10	5951
1689	10	10169
2700	10	9276
2016	10	5079
2196	10	6130
2213	10	8555
158	10	10482
2686	10	4432
1469	10	6118
2115	10	8050
1250	10	8871
2558	10	7521
707	10	12041
40	10	13364
2516	10	5275
646	10	10661
871	10	4550
2023	10	4510
2069	10	4867
1015	10	13522
1708	10	4493
2829	10	12197
82	10	10445
180	10	10933
147	10	13188
2060	10	3940
2454	10	8321
2323	10	8085
2252	10	3326
1653	10	6962
174	10	12072
950	10	3652
2102	10	5496
1779	10	8432
2101	10	4642
2532	10	10555
2009	10	9748
697	10	9426
1132	10	4598
1413	10	5745
1377	10	6287
838	10	13105
620	10	3277
2853	10	11393
135	10	9337
1481	10	7457
191	10	5640
1319	10	7565
1460	10	9190
1359	10	9896
2135	10	11501
1304	10	12384
2398	10	7688
1387	10	4377
1382	10	7690
2889	10	7912
2443	10	12846
171	10	13505
1164	10	3994
487	10	8017
2235	10	3198
2152	10	4773
1598	10	5621
522	10	9117
1424	10	4581
2386	10	5048
870	10	9893
2316	10	8236
1404	10	6323
1469	10	12917
1969	10	5535
1734	10	11978
2725	10	6756
944	10	3811
1369	10	5601
2684	10	6846
983	10	13305
912	10	5028
898	10	4745
148	10	6447
2440	10	10933
2942	10	12922
2208	10	6962
2375	10	4059
2630	10	4514
2454	10	4850
1977	10	12648
85	10	10339
2460	10	3620
2131	10	7620
1132	10	10933
1647	10	12190
1203	10	5048
129	10	6442
1666	10	10024
354	10	9464
2284	10	9688
176	10	4773
1694	10	4353
491	10	4059
1329	10	5490
2720	10	7998
2520	10	9653
2356	10	7565
440	10	5873
582	10	5048
433	10	8916
2216	10	5951
890	10	4625
542	10	13758
683	10	6669
778	10	9426
1691	10	6403
1711	10	13028
2627	10	4561
1048	10	5561
2405	10	4598
2319	10	3574
754	10	3907
173	10	12915
2102	10	4625
1601	10	3325
239	10	4847
2304	10	13063
432	10	11315
553	10	13580
1183	10	5512
1461	10	10607
1132	10	11671
1438	10	8017
583	10	5626
867	10	8076
1624	10	4079
2390	10	8886
412	10	3222
203	10	6377
215	10	3673
979	10	9600
201	10	9666
1564	10	5870
1273	10	12738
335	10	6076
2522	10	7644
2186	10	13495
2837	10	6004
199	10	7513
714	10	3804
2901	10	9214
1341	10	6839
2484	10	9619
1247	10	7814
1835	10	4800
2430	10	12574
1637	10	5770
1680	10	8662
1718	10	10585
1628	10	5609
1304	10	10903
1413	10	13424
2446	10	5917
2408	10	5840
1546	10	2985
1636	10	6270
859	10	10891
195	10	11645
294	10	3731
1138	10	9426
335	10	6913
1440	10	7643
1149	10	9984
27	10	13596
1224	10	9337
2293	10	5265
2099	10	4059
2153	10	5714
1529	10	13532
1304	10	11949
2638	10	9814
2313	10	8964
1856	10	4073
1863	10	10943
1953	10	4485
902	10	7082
2016	10	6413
2091	10	10071
2186	10	12433
2435	10	4059
1939	10	3381
2642	10	5591
1457	10	5776
75	10	13302
1887	10	4243
1952	10	13156
1248	10	11770
2320	10	3496
925	10	5718
1387	10	12658
2348	10	5443
1056	10	12144
1490	10	3916
2591	10	3702
774	10	10106
2778	10	11882
836	10	10195
1748	10	11397
1073	10	6847
420	10	6812
586	10	3232
1047	10	4849
1313	10	5201
2349	10	12178
1708	10	8507
2186	10	11146
2235	10	3808
582	10	7974
1898	10	10154
654	10	6446
126	10	4725
2726	10	3818
2872	10	9426
2719	10	9783
434	10	9406
2887	10	9824
1864	10	9801
1941	10	10790
2785	10	6277
2643	10	6775
560	10	4666
163	10	8321
2696	10	6004
1194	10	5369
2127	10	13319
2005	10	9984
2358	10	12310
1922	10	9206
397	10	9878
2345	10	5570
877	10	5997
297	10	12481
867	10	4775
2040	10	3693
752	10	13033
1862	10	8586
2917	10	8869
2207	10	8085
1666	10	4680
145	10	3566
418	10	10713
2531	10	4291
933	10	10867
1419	10	12822
2406	10	12975
753	10	3162
2557	10	10995
1796	10	9582
2946	10	5538
451	10	10745
293	10	9069
154	10	4742
2167	10	6405
1553	10	13180
2715	10	4800
295	10	13608
1012	10	4098
2630	10	10895
2833	10	9142
1304	10	10013
408	10	9325
1877	10	13748
1190	10	10726
2082	10	8696
2895	10	9666
2184	10	6566
422	10	8348
803	10	5523
1326	10	4571
2728	10	10940
195	10	11253
933	10	4514
456	10	8202
2087	10	12118
1247	10	6294
1282	10	9722
239	10	10555
586	10	5322
2349	10	3226
2580	10	9462
2671	10	5164
701	10	9224
2980	10	5472
2135	10	12438
1517	10	5201
920	10	12254
2426	10	5261
2151	10	5710
1587	10	5417
2194	10	3575
804	10	5571
959	10	10459
2171	10	13530
582	10	4059
1381	10	12546
2418	10	5531
2270	10	3234
645	10	2993
1547	10	13272
2737	10	12874
886	10	10631
1864	10	13793
125	10	4417
1203	10	10744
1070	10	11180
2309	10	5417
42	10	3373
31	10	12679
2011	10	11357
1402	10	4433
785	10	12447
1043	10	5329
1313	10	9056
1036	10	12095
864	10	13243
633	10	11095
585	10	4227
328	10	9555
505	10	11982
1972	10	6004
582	10	9949
1408	10	5875
2452	10	6096
681	10	9656
450	10	3926
195	10	7802
2622	10	10364
670	10	4872
224	10	13304
585	10	11275
1326	10	11396
1632	10	9386
2694	10	6630
1203	10	10780
2642	10	6746
1722	10	6437
1257	10	5283
917	10	7601
1440	10	6896
1060	10	7382
2829	10	5657
785	10	11068
2009	10	9520
1686	10	13770
801	10	4231
2399	10	4565
599	10	5019
489	10	5563
2566	10	8916
1734	10	6348
381	10	12726
1027	10	4209
2330	10	4380
328	10	4632
966	10	6212
2003	10	3222
2565	10	8118
1479	10	8321
365	10	9223
903	10	5529
2440	10	12407
299	10	11276
1893	10	12884
1181	10	6940
2215	10	12550
2009	10	10561
2968	10	8565
1910	10	3381
1716	10	4433
1230	10	12041
382	10	3578
355	10	4954
1786	10	6834
2849	10	3277
307	10	11765
400	10	6146
456	10	4779
2866	10	11317
1984	10	5710
1802	10	4488
2084	10	5010
886	10	8045
2618	10	10315
1329	10	4766
1456	10	4680
544	10	7814
235	10	6589
586	10	3619
368	10	4614
1977	10	12323
2193	10	10012
435	10	13580
1517	10	4958
652	10	10657
2168	10	9549
2454	10	5905
378	10	8508
2151	10	4059
1370	10	9824
526	10	3450
1409	10	13571
1167	10	8321
815	10	12648
422	10	8002
2789	10	6985
1970	10	13242
449	10	4771
2924	10	4989
2386	10	9024
1694	10	8274
2812	10	9872
654	10	5443
2848	10	10889
2235	10	8235
2560	10	3907
2957	10	4581
1625	10	5538
2311	10	11199
1601	10	6464
1070	10	8568
2446	10	5483
43	10	10476
2263	10	8321
1267	10	6762
170	10	11140
1600	10	12069
2455	10	3811
538	10	5903
402	10	10753
1622	10	8722
2069	10	3011
2011	10	12243
575	10	4507
2545	10	12511
694	10	4433
922	10	5557
965	10	10434
75	10	3725
2820	10	13160
1183	10	6055
2816	10	5480
1247	10	5698
2673	10	4035
2176	10	12291
338	10	3702
2082	10	4598
876	10	10378
98	10	6326
2341	10	3572
1493	10	8888
912	10	10528
1926	10	3731
103	10	5741
1108	10	9717
1323	10	4487
187	10	5495
1270	10	12557
797	10	5776
878	10	12587
812	10	10790
2207	10	4096
1441	10	6004
2179	10	11995
479	10	6814
52	10	5596
931	10	7691
2071	10	9991
2726	10	5570
2362	10	11662
1557	10	8735
617	10	13282
2355	10	8106
1734	10	10545
1710	10	9426
2420	10	9224
531	10	8742
1886	10	4735
1116	10	5531
1279	10	3242
87	10	3599
2372	10	4958
912	10	9549
2967	10	5038
1108	10	9876
615	10	9426
427	10	5764
1437	10	4059
350	10	8714
17	10	6697
638	10	3104
2499	10	6118
1419	10	5712
2538	10	13385
613	10	8321
1704	10	9520
1928	10	4806
1544	10	9692
285	10	5531
993	10	10902
1929	10	8663
2011	10	12679
1356	10	3506
782	10	7188
2073	10	8524
1274	10	3595
1729	10	13230
1857	10	3635
2656	10	4773
1161	10	5533
2186	10	5678
1481	10	8298
697	10	5111
2405	10	3218
86	10	9162
378	10	4951
2758	10	8662
2917	10	9383
1724	10	3442
1822	10	3263
2451	10	9426
607	10	8916
1891	10	3562
2720	10	5701
2135	10	8788
1297	10	12798
1273	10	12786
1203	10	10364
683	10	13525
1817	10	13349
1057	10	3062
2796	10	3025
2600	10	8462
2804	10	8901
909	10	4658
2769	10	10169
2633	10	12129
1238	10	10482
2102	10	12587
2069	10	9384
1015	10	4432
2372	10	5201
761	10	7572
2349	10	4059
758	10	10347
1426	10	13413
1571	10	8930
2535	10	9520
2033	10	6004
2810	10	11157
2343	10	5297
283	10	7636
1001	10	9036
654	10	4469
2926	10	6923
1668	10	4059
2399	10	4606
2805	10	5904
1978	10	5574
2411	10	12786
1884	10	3139
1969	10	3673
2800	10	8665
2975	10	10555
1151	10	10459
2738	10	3967
2494	10	8555
1674	10	10698
1704	10	10169
1555	10	3702
268	10	11863
2519	10	10988
2942	10	3052
722	10	4866
1277	10	11164
2927	10	3808
1132	10	7413
122	10	9426
601	10	13028
352	10	12607
341	10	3260
11	10	9985
1610	10	8901
1188	10	3277
2953	10	6921
1625	10	6589
2852	10	5201
